"InstitutionID","Symbol","ShortName","EndDate","StateTypeCode","SpecialDiscloseReasons","DebtName"
"102294","000004","*ST 国华","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市腾源畅科技有限公司"
"102294","000004","*ST 国华","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","天津安恒源信息技术有限公司"
"102294","000004","*ST 国华","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳广深会计师事务所（普通合伙）"
"102294","000004","*ST 国华","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","上海庚好电子有限公司"
"102294","000004","*ST 国华","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","山东卓远安全技术有限公司"
"102313","000007","全新好","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","上汽通用汽车销售有限公司"
"102313","000007","全新好","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","上海隽安标识有限公司"
"102313","000007","全新好","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","浙江美希化妆品有限公司"
"102313","000007","全新好","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","淮安益都汽车销售服务有限公司"
"102313","000007","全新好","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","阳江市江城区浩世五金制品有限公司"
"102313","000007","*ST 全新","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","上汽通用汽车销售有限公司"
"102313","000007","*ST 全新","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","宁波市峰利日用品有限公司"
"102313","000007","*ST 全新","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","惠州市俊源塑料制品有限公司"
"102313","000007","*ST 全新","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市东城绿色投资有限公司"
"102313","000007","*ST 全新","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","福建省南平万国电源有限公司"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","一汽-大众汽车有限公司"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","一汽大众销售有限责任公司"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","广东意奇高生物科技有限公司"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市东城绿色投资有限公司1"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市东城绿色投资有限公司2"
"102313","000007","全新好","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","福建省南平万国电源有限公司"
"102313","000007","全新好","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","江西康旭医药有限公司"
"102313","000007","全新好","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","杭州隐秀生物科技有限公司"
"102313","000007","全新好","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市东城绿色投资有限公司"
"102313","000007","全新好","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","南通新城集团永兴汽车销售服务有限公司"
"102313","000007","全新好","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","浙江顾连医药有限公司"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位20"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位21"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位22"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位23"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位24"
"102314","000008","神州高铁","2022-12-31","1","账龄超过1年且金额重要的预付款项","单位25"
"101859","000011","深物业A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","中建四局第五建筑工程有限公司"
"101859","000011","深物业A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","北京京东世纪信息技术有限公司"
"101859","000011","深物业A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","扬州市自然资源和规划局"
"101859","000011","深物业A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","扬州市财政局"
"101859","000011","深物业A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆渝地资产经营管理有限公司"
"101859","000011","深物业A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","中建四局第五建筑工程有限公司"
"101859","000011","深物业A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","北京京东世纪信息技术有限公司"
"101859","000011","深物业A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","扬州广电网络有限公司"
"101859","000011","深物业A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","杭州新视窗信息技术有限公司"
"101859","000011","深物业A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆渝地资产经营管理有限公司"
"101859","000011","深物业A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","中建四局第五建筑工程有限公司"
"101859","000011","深物业A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","北京京东世纪信息技术有限公司"
"101859","000011","深物业A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","天津市塘沽燃气有限公司"
"101859","000011","深物业A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆渝地资产经营管理有限公司"
"101859","000011","深物业A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆蔡同水务有限公司"
"101859","000011","深物业A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆渝地资产经营管理有限公司"
"101859","000011","深物业A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","中建四局第五建筑工程有限公司"
"101859","000011","深物业A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳湾科技发展有限公司"
"101859","000011","深物业A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市优讯龙腾科技有限公司"
"101859","000011","深物业A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","中国石油天然气股份有限公司青海格尔木销售分公司"
"101711","000017","深中华A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","常州锐奇精密测量技术有限公司"
"101711","000017","深中华A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市华茂黄金有限公司"
"101711","000017","深中华A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市翠绿金业有限公司"
"101711","000017","深中华A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","温州市夏龙交通标牌有限公司"
"101711","000017","深中华A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","福建恒胜珠宝有限公司"
"101711","000017","深中华A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","周六福珠宝股份有限公司"
"101711","000017","深中华A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳亿昇达实业发展有限公司"
"101711","000017","深中华A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳天舶腕表有限公司"
"101711","000017","深中华A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市工匠世家珠宝首饰有限责任公司"
"101711","000017","深中华A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市翠绿金业有限公司"
"101711","000017","深中华A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","周六福珠宝股份有限公司"
"101711","000017","深中华A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深业鹏基（集团）有限公司"
"101711","000017","深中华A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市工匠世家珠宝首饰有限责任公司"
"101711","000017","深中华A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市思维珠宝展示制品有限公司"
"101711","000017","深中华A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市翠绿金业有限公司"
"101711","000017","深中华A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市翠绿金业有限公司"
"101711","000017","深中华A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","龙港市中兴印业有限公司"
"101711","000017","深中华A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","周六福电子商务有限公司"
"101711","000017","深中华A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市金智福珠宝有限公司"
"101711","000017","深中华A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳明王金珠宝有限公司"
"101629","000019","深粮控股","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","泰寰宇米业有限公司UNIVERSAL RICE CO.,LTD."
"101629","000019","深粮控股","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","中粮京华贸易（北京）有限公司"
"101629","000019","深粮控股","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","东莞市巴诺粮油食品有限公司"
"101629","000019","深粮控股","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","贵州贵文产业发展有限公司"
"101629","000019","深粮控股","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","新孚（上海）食品有限公司"
"101631","000020","深华发A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","友达光电股份有限公司"
"101631","000020","深华发A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳京东方智慧科技有限公司"
"101631","000020","深华发A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市中智云科技有限公司"
"101631","000020","深华发A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市燕海实业有限公司"
"101631","000020","深华发A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","香港誉天国际投资有限公司"
"101631","000020","深华发A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市合众利丰供应链服务有限公司"
"101631","000020","深华发A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市燕海实业有限公司"
"101631","000020","深华发A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆京东方智慧科技有限公司"
"101631","000020","深华发A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","香港燕海科技有限公司"
"101631","000020","深华发A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","香港誉天国际投资有限公司"
"101631","000020","深华发A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","广州惠通电子有限公司"
"101631","000020","深华发A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市摩尼特科技有限公司"
"101631","000020","深华发A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市燕海实业有限公司"
"101631","000020","深华发A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳惠科光电科技有限公司"
"101631","000020","深华发A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","重庆京东方智慧科技有限公司"
"101631","000020","深华发A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","铭彦科技（武汉）有限公司"
"101631","000020","深华发A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳惠科光电科技有限公司"
"101631","000020","深华发A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","香港誉天国际投资有限公司"
"101631","000020","深华发A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","惠科股份所控制之企业"
"101631","000020","深华发A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市燕海实业有限公司"
"101632","000021","深科技","2024-12-31","1","账龄超过1年的大额预付款项","ENELDISTRIBUZIONESPA"
"101632","000021","深科技","2024-12-31","1","账龄超过1年的大额预付款项","GrunerAG"
"101632","000021","深科技","2024-12-31","1","账龄超过1年的大额预付款项","深圳市其荣兴科技有限公司"
"101632","000021","深科技","2024-12-31","1","账龄超过1年的大额预付款项","深圳市地铁集团有限公司"
"101632","000021","深科技","2025-12-31","1","账龄超过1年的大额预付款项","合肥燃气集团有限公司"
"101632","000021","深科技","2025-12-31","1","账龄超过1年的大额预付款项","THYE HUAT CHAN SDN BHD1"
"101632","000021","深科技","2025-12-31","1","账龄超过1年的大额预付款项","西安电子科技大学广州研究院"
"101632","000021","深科技","2025-12-31","1","账龄超过1年的大额预付款项","THYE HUAT CHAN SDN BHD2"
"101632","000021","深科技","2025-12-31","1","账龄超过1年的大额预付款项","深圳市福田区住房建设局"
"101778","000025","特力A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","一汽丰田汽车销售有限公司"
"101778","000025","特力A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","丰田汽车（中国）投资有限公司"
"101778","000025","特力A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","小鹏汽车销售有限公司"
"101778","000025","特力A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市万德建设集团股份有限公司"
"101778","000025","特力A","2022-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市宏卓机电设备有限公司"
"101778","000025","特力A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","上海金币投资有限公司"
"101778","000025","特力A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","中国石化销售股份有限公司广东深圳石油分公司"
"101778","000025","特力A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳乐邦建设工程有限公司"
"101778","000025","特力A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市物华天宝软件有限公司"
"101778","000025","特力A","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","软通智慧信息技术有限公司"
"101778","000025","特力A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","国任财产保险股份有限公司深圳分公司"
"101778","000025","特力A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","广东明发贵金属有限公司"
"101778","000025","特力A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳南方诚通物流有限公司"
"101778","000025","特力A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳市物华天宝软件有限公司"
"101778","000025","特力A","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳铁豹箱柜有限公司"
"101778","000025","特力A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","杭州阿里妈妈软件服务有限公司"
"101778","000025","特力A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","国任财产保险股份有限公司深圳分公司"
"101778","000025","特力A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","薯鸿文化传媒（上海）有限公司"
"101778","000025","特力A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","中国电信股份有限公司深圳分公司"
"101778","000025","特力A","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","深圳华丽装修家私企业公司"
"101655","000027","深圳能源","2022-12-31","1","于2022年12月31日，预付款项金额前五名","内蒙古碧兴园商贸有限公司"
"101655","000027","深圳能源","2022-12-31","1","于2022年12月31日，预付款项金额前五名","国家管网集团深圳天然气有限公司"
"101655","000027","深圳能源","2022-12-31","1","于2022年12月31日，预付款项金额前五名","国家能源集团新疆能源有限责任公司"
"101655","000027","深圳能源","2022-12-31","1","于2022年12月31日，预付款项金额前五名","潮州中石油昆仑燃气有限公司"
"101655","000027","深圳能源","2022-12-31","1","于2022年12月31日，预付款项金额前五名","鄂尔多斯市柳霖沟煤炭洗选有限责任公司"
"101655","000027","深圳能源","2023-12-31","1","于2023年12月31日，预付款项金额前五名","中国石油天然气股份有限公司"
"101655","000027","深圳能源","2023-12-31","1","于2023年12月31日，预付款项金额前五名","国家管网集团深圳天然气有限公司"
"101655","000027","深圳能源","2023-12-31","1","于2023年12月31日，预付款项金额前五名","国家管网集团粤东液化天然气有限责任公司"
"101655","000027","深圳能源","2023-12-31","1","于2023年12月31日，预付款项金额前五名","鄂尔多斯市鑫和工贸有限责任公司"
"101655","000027","深圳能源","2023-12-31","1","于2023年12月31日，预付款项金额前五名","陕西国铁物流有限责任公司"
"101655","000027","深圳能源","2024-12-31","1","于2024年12月31日，预付款项金额前五名","中国石油化工股份有限公司天然气分公司华南天然气销售中心"
"101655","000027","深圳能源","2024-12-31","1","于2024年12月31日，预付款项金额前五名","中煤集团山西华昱能源有限公司"
"101655","000027","深圳能源","2024-12-31","1","于2024年12月31日，预付款项金额前五名","国家管网集团深圳天然气有限公司"
"101655","000027","深圳能源","2024-12-31","1","于2024年12月31日，预付款项金额前五名","国家管网集团粤东液化天然气有限责任公司"
"101655","000027","深圳能源","2024-12-31","1","于2024年12月31日，预付款项金额前五名","潮州中石油昆仑燃气有限公司"
"101655","000027","深圳能源","2025-12-31","1","于2025年12月31日，预付款项金额前五名","中国石油化工股份有限公司天然气分公司华南天然气销售中心"
"101655","000027","深圳能源","2025-12-31","1","于2025年12月31日，预付款项金额前五名","中国石油天然气股份有限公司"
"101655","000027","深圳能源","2025-12-31","1","于2025年12月31日，预付款项金额前五名","国家管网集团深圳天然气有限公司"
"101655","000027","深圳能源","2025-12-31","1","于2025年12月31日，预付款项金额前五名","国家管网集团粤东液化天然气有限责任公司"
"101655","000027","深圳能源","2025-12-31","1","于2025年12月31日，预付款项金额前五名","潮州中石油昆仑燃气有限公司"
"101656","000028","国药一致","2024-12-31","1","账龄1年以上重要的预付款项未及时结算的原因","供应商一"
"101656","000028","国药一致","2024-12-31","1","预付款项金额前5名","供应商一"
"101656","000028","国药一致","2024-12-31","1","预付款项金额前5名","供应商三"
"101656","000028","国药一致","2024-12-31","1","预付款项金额前5名","供应商二"
"101656","000028","国药一致","2024-12-31","1","预付款项金额前5名","供应商五"
"101656","000028","国药一致","2024-12-31","1","预付款项金额前5名","供应商四"
"101656","000028","国药一致","2025-12-31","1","预付款项金额前5名","供应商一"
"101656","000028","国药一致","2025-12-31","1","预付款项金额前5名","供应商三"
"101656","000028","国药一致","2025-12-31","1","预付款项金额前5名","供应商二"
"101656","000028","国药一致","2025-12-31","1","预付款项金额前5名","供应商五"
"101656","000028","国药一致","2025-12-31","1","预付款项金额前5名","供应商四"
"102321","000029","深深房A","2023-12-31","1","预付款项金额前5名","中国电信股份有限公司"
"102321","000029","深深房A","2023-12-31","1","预付款项金额前5名","中国石化销售股份有限公司广东深圳石油分公司"
"102321","000029","深深房A","2023-12-31","1","预付款项金额前5名","广东法制盛邦（深圳）律师事务所"
"102321","000029","深深房A","2023-12-31","1","预付款项金额前5名","广东电网有限责任公司惠州惠阳供电局"
"102321","000029","深深房A","2023-12-31","1","预付款项金额前5名","广东粤通卡信息技术服务有限公司"
"102321","000029","深深房A","2024-12-31","1","预付款项金额前5名","广东电网有限责任公司惠州惠阳供电局"
"102321","000029","深深房A","2024-12-31","1","预付款项金额前5名","深圳供电局有限公司"
"102321","000029","深深房A","2024-12-31","1","预付款项金额前5名","深圳市吉利猫木制品有限公司"
"102321","000029","深深房A","2024-12-31","1","预付款项金额前5名","深圳市胡洪伟建材有限公司"
"102321","000029","深深房A","2024-12-31","1","预付款项金额前5名","深圳市龙岗区天祺五金消防商行"
"102321","000029","深深房A","2025-12-31","1","预付款项金额前5名","中国电信股份有限公司深圳分公司"
"102321","000029","深深房A","2025-12-31","1","预付款项金额前5名","广东建业检测鉴定有限公司"
"102321","000029","深深房A","2025-12-31","1","预付款项金额前5名","深圳市深旅国际旅游发展有限公司"
"101916","000031","大悦城","2022-12-31","1","按预付对象归集的年末余额前五名的预付款","天津市津安热电有限公司"
"101916","000031","大悦城","2022-12-31","1","按预付对象归集的年末余额前五名的预付款","济南水务集团有限公司"
"101916","000031","大悦城","2022-12-31","1","按预付对象归集的年末余额前五名的预付款","济南热力集团有限公司"
"101916","000031","大悦城","2022-12-31","1","按预付对象归集的年末余额前五名的预付款","济南鲁源电气集团有限公司"
"101916","000031","大悦城","2022-12-31","1","按预付对象归集的年末余额前五名的预付款","西安市长安区韦曲街道办事处"
"101916","000031","大悦城","2023-12-31","1","按预付对象归集的年末余额前五名的预付款","南京浦卓工程建设有限公司"
"101916","000031","大悦城","2023-12-31","1","按预付对象归集的年末余额前五名的预付款","南京浦口城乡水务发展有限公司"
"101916","000031","大悦城","2023-12-31","1","按预付对象归集的年末余额前五名的预付款","国网四川省电力公司成都供电公司"
"101916","000031","大悦城","2023-12-31","1","按预付对象归集的年末余额前五名的预付款","济南热力集团有限公司"
"101916","000031","大悦城","2023-12-31","1","按预付对象归集的年末余额前五名的预付款","西安市长安区韦曲街道办事处"
"101916","000031","大悦城","2024-12-31","1","按预付对象归集的年末余额前五名的预付款","南京浦卓工程建设有限公司"
"101916","000031","大悦城","2024-12-31","1","按预付对象归集的年末余额前五名的预付款","南京浦口城乡水务发展有限公司"
"101916","000031","大悦城","2024-12-31","1","按预付对象归集的年末余额前五名的预付款","国网四川省电力公司成都供电公司"
"101916","000031","大悦城","2024-12-31","1","按预付对象归集的年末余额前五名的预付款","国网湖北省电力有限公司武汉供电公司"
"101916","000031","大悦城","2024-12-31","1","按预付对象归集的年末余额前五名的预付款","西安市长安区韦曲街道办事处"
"101916","000031","大悦城","2025-12-31","1","按预付对象归集的年末余额前五名的预付款","国网四川省电力公司成都供电公司"
"101916","000031","大悦城","2025-12-31","1","按预付对象归集的年末余额前五名的预付款","西安市长安区韦曲街道办事处"
"101916","000031","大悦城","2025-12-31","1","按预付对象归集的年末余额前五名的预付款","北京市热力集团有限责任公司"
"101916","000031","大悦城","2025-12-31","1","按预付对象归集的年末余额前五名的预付款","西安秦华燃气集团有限公司"
"101916","000031","大悦城","2025-12-31","1","按预付对象归集的年末余额前五名的预付款","天津市津安热电有限公司"
"101917","000032","深桑达A","2022-12-31","1","按欠款方归集的期末余额前五名的预付款项","AGRUPlastics（HongKong）Limited"
"101917","000032","深桑达A","2022-12-31","1","按欠款方归集的期末余额前五名的预付款项","淄博辉晟热电有限公司"
"101917","000032","深桑达A","2022-12-31","1","按欠款方归集的期末余额前五名的预付款项","潍坊民生热电控股有限公司"
"101917","000032","深桑达A","2022-12-31","1","按欠款方归集的期末余额前五名的预付款项","艾格鲁管道科技（江苏）有限公司"
"101917","000032","深桑达A","2022-12-31","1","按欠款方归集的期末余额前五名的预付款项","苏州元钛新商贸有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","上海杰瑞空气设备有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","上海睿域机电工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","上海芯仪贸易有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","上海英一环境科技有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","上海进典控制阀有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","中净建设工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","中电变压器股份有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","凯融科技集团有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","北京泰豪智能工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","北京科锐海天工程技术有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","合肥康尔信电力系统有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","合肥阿雷斯提汽车配件有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","广州市天河区棠下西河联贸易商行"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","彰京開發股份有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","徐州东大钢结构建筑有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","无锡市滨湖区明娜龙服装厂"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","旭德自控系统（上海）有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","杭州东能管道燃气有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","江苏佰思特实验室系统工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","江苏凯搏特机电设备工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","江苏横冲机电有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","江西建工第一建筑有限责任公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","河北铁建工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","浙江省环境工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","浙江艾摩柯斯环境科技有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","海泰克远东电源保护设备（北京）有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","深圳市万利华电力发展有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","苏州富士精工电梯有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","苏州工业园区鼎丰科技有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","苏州市嘉洲净化设备有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","苏州桐江机电工程有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","邯郸市万运机电设备安装有限公司"
"101917","000032","深桑达A","2022-12-31","1","账龄超过1年的大额预付款项","齐齐哈尔市富拉尔基区宏达机电五金商行"
"101917","000032","深桑达A","2023-12-31","1","按欠款方归集的期末余额前五名的预付款项","AGRUPlastics(HongKong)Limited"
"101917","000032","深桑达A","2023-12-31","1","按欠款方归集的期末余额前五名的预付款项","南京华易泰电子科技有限公司"
"101917","000032","深桑达A","2023-12-31","1","按欠款方归集的期末余额前五名的预付款项","国能河北邯郸热电股份有限公司"
"101917","000032","深桑达A","2023-12-31","1","按欠款方归集的期末余额前五名的预付款项","天津世通新能供应链管理有限公司"
"101917","000032","深桑达A","2023-12-31","1","按欠款方归集的期末余额前五名的预付款项","镇江西门子母线有限公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","AGRU Plastics (Hong Kong)Limited"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","中垠物产有限公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","厦门奇莱科技有限公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","合肥阿雷斯提汽车配件有限公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","江西中鹏建设有限责任公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","苏州弘亿创塑胶科技有限公司"
"101917","000032","深桑达A","2023-12-31","1","账龄超过1年的大额预付款项","西门子中压开关技术（无锡）有限公司"
"101880","000034","神州数码","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商一"
"101880","000034","神州数码","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商七"
"101880","000034","神州数码","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商九"
"101880","000034","神州数码","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商八"
"101880","000034","神州数码","2023-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商六"
"101880","000034","神州数码","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商七"
"101880","000034","神州数码","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商九"
"101880","000034","神州数码","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商八"
"101880","000034","神州数码","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商六"
"101880","000034","神州数码","2024-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商十"
"101880","000034","神州数码","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商九"
"101880","000034","神州数码","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商十"
"101880","000034","神州数码","2025-12-31","1","按预付对象归集的期末余额前五名的预付款","供应商八"
