"Stkcd","ShortName","Accper","Typrep","Source","F060101B"
"002183","怡亚通","2021-03-31","B","0","13.749876"
"002183","怡亚通","2021-06-30","A","0","6.650023"
"002183","怡亚通","2021-06-30","B","0","10.998346"
"002183","怡亚通","2021-09-30","A","0","2.943319"
"002183","怡亚通","2021-12-31","A","0","3.560136"
"002183","怡亚通","2021-12-31","B","0","3.467598"
"002183","怡亚通","2022-03-31","A","0","3.154436"
"002183","怡亚通","2022-06-30","A","0","-2.510271"
"002183","怡亚通","2022-06-30","B","0","-17.604211"
"002183","怡亚通","2022-09-30","A","0","0.658497"
"002183","怡亚通","2022-12-31","A","0","2.706048"
"002183","怡亚通","2022-12-31","B","0","1.630095"
"002183","怡亚通","2023-03-31","A","0","17.357940"
"002183","怡亚通","2023-06-30","A","0","9.121730"
"002183","怡亚通","2023-06-30","B","0","24.663478"
"002183","怡亚通","2023-09-30","A","0","2.909163"
"002183","怡亚通","2023-12-31","A","0","0.868786"
"002183","怡亚通","2023-12-31","B","0","2.740526"
"002183","怡亚通","2024-03-31","A","0","19.314003"
"002183","怡亚通","2024-06-30","A","0","3.610648"
"002183","怡亚通","2024-06-30","B","0","4.464466"
"002183","怡亚通","2024-09-30","A","0","6.443056"
"002183","怡亚通","2024-12-31","A","0","7.047861"
"002183","怡亚通","2024-12-31","B","0","1.350155"
"002183","怡亚通","2025-03-31","A","0","11.328954"
"002183","怡亚通","2025-06-30","A","0","27.720245"
"002183","怡亚通","2025-06-30","B","0","11.040810"
"002183","怡亚通","2025-09-30","A","0","40.002646"
"002183","怡亚通","2025-12-31","A","0",""
"002183","怡亚通","2025-12-31","B","0",""
"002183","怡亚通","2026-03-31","A","0","19.275849"
"002184","海得控制","2019-12-31","A","0","4.268969"
"002184","海得控制","2019-12-31","B","0","2.363628"
"002184","海得控制","2020-03-31","A","0",""
"002184","海得控制","2020-03-31","B","0","-1.425492"
"002184","海得控制","2020-06-30","A","0","2.393333"
"002184","海得控制","2020-06-30","B","0","0.387046"
"002184","海得控制","2020-09-30","A","0","0.606111"
"002184","海得控制","2020-09-30","B","0","0.561579"
"002184","海得控制","2020-12-31","A","0","1.595524"
"002184","海得控制","2020-12-31","B","0","1.185776"
"002184","海得控制","2021-03-31","A","0","-2.003265"
"002184","海得控制","2021-03-31","B","0","5.690685"
"002184","海得控制","2021-06-30","A","0","0.644684"
"002184","海得控制","2021-06-30","B","0","2.008780"
"002184","海得控制","2021-09-30","A","0","-0.018071"
"002184","海得控制","2021-12-31","A","0","0.918453"
"002184","海得控制","2021-12-31","B","0","1.467570"
"002184","海得控制","2022-03-31","A","0","-2.650293"
"002184","海得控制","2022-06-30","A","0","0.085611"
"002184","海得控制","2022-06-30","B","0","1.798917"
"002184","海得控制","2022-09-30","A","0","0.479124"
"002184","海得控制","2022-12-31","A","0","1.008655"
"002184","海得控制","2022-12-31","B","0","1.522201"
"002184","海得控制","2023-03-31","A","0","-4.298848"
"002184","海得控制","2023-06-30","A","0","-1.126995"
"002184","海得控制","2023-06-30","B","0","-3.957532"
"002184","海得控制","2023-09-30","A","0","0.421595"
"002184","海得控制","2023-12-31","A","0","2.396870"
"002184","海得控制","2023-12-31","B","0","-3.946665"
"002184","海得控制","2024-03-31","A","0",""
"002184","海得控制","2024-06-30","A","0",""
"002184","海得控制","2024-06-30","B","0","1.481586"
"002184","海得控制","2024-09-30","A","0",""
"002184","海得控制","2024-12-31","A","0",""
"002184","海得控制","2024-12-31","B","0",""
"002184","海得控制","2025-03-31","A","0",""
"002184","海得控制","2025-06-30","A","0","4.411041"
"002184","海得控制","2025-06-30","B","0","9.811677"
"002184","海得控制","2025-09-30","A","0","-3.914169"
"002184","海得控制","2025-12-31","A","0",""
"002184","海得控制","2025-12-31","B","0","0.081938"
"002184","海得控制","2026-03-31","A","0","-27.414693"
"002185","华天科技","2019-12-31","A","0","6.025773"
"002185","华天科技","2019-12-31","B","0","2.387634"
"002185","华天科技","2020-03-31","A","0","2.985037"
"002185","华天科技","2020-03-31","B","0","1.256664"
"002185","华天科技","2020-06-30","A","0","1.838162"
"002185","华天科技","2020-06-30","B","0","1.422689"
"002185","华天科技","2020-09-30","A","0","2.602445"
"002185","华天科技","2020-09-30","B","0","1.719984"
"002185","华天科技","2020-12-31","A","0","2.509300"
"002185","华天科技","2020-12-31","B","0","1.746490"
"002185","华天科技","2021-03-31","A","0","1.557059"
"002185","华天科技","2021-03-31","B","0","1.015533"
"002185","华天科技","2021-06-30","A","0","1.844348"
"002185","华天科技","2021-06-30","B","0","1.995976"
"002185","华天科技","2021-09-30","A","0","1.925372"
"002185","华天科技","2021-12-31","A","0","2.004485"
"002185","华天科技","2021-12-31","B","0","2.059451"
"002185","华天科技","2022-03-31","A","0","1.542050"
"002185","华天科技","2022-06-30","A","0","1.854814"
"002185","华天科技","2022-06-30","B","0","1.509365"
"002185","华天科技","2022-09-30","A","0","2.404956"
"002185","华天科技","2022-12-31","A","0","2.813526"
"002185","华天科技","2022-12-31","B","0","3.009070"
"002185","华天科技","2023-03-31","A","0",""
"002185","华天科技","2023-06-30","A","0","10.086237"
"002185","华天科技","2023-06-30","B","0","0.370904"
"002185","华天科技","2023-09-30","A","0","15.217770"
"002185","华天科技","2023-12-31","A","0","8.670385"
"002185","华天科技","2023-12-31","B","0","2.645872"
"002185","华天科技","2024-03-31","A","0","9.614138"
"002185","华天科技","2024-06-30","A","0","5.292807"
"002185","华天科技","2024-06-30","B","0","0.444866"
"002185","华天科技","2024-09-30","A","0","5.315966"
"002185","华天科技","2024-12-31","A","0","4.700318"
"002185","华天科技","2024-12-31","B","0","1.197788"
"002185","华天科技","2025-03-31","A","0",""
"002185","华天科技","2025-06-30","A","0","6.727677"
"002185","华天科技","2025-06-30","B","0","37.405996"
"002185","华天科技","2025-09-30","A","0","4.593367"
"002185","华天科技","2025-12-31","A","0","4.305813"
"002185","华天科技","2025-12-31","B","0","2.526591"
"002185","华天科技","2026-03-31","A","0","6.445206"
"002186","全聚德","2019-12-31","A","0","1.745278"
"002186","全聚德","2019-12-31","B","0","0.217160"
"002186","全聚德","2020-03-31","A","0",""
"002186","全聚德","2020-03-31","B","0",""
"002186","全聚德","2020-06-30","A","0",""
"002186","全聚德","2020-06-30","B","0",""
"002186","全聚德","2020-09-30","A","0",""
"002186","全聚德","2020-09-30","B","0",""
"002186","全聚德","2020-12-31","A","0",""
"002186","全聚德","2020-12-31","B","0",""
"002186","全聚德","2021-03-31","A","0",""
"002186","全聚德","2021-03-31","B","0",""
"002186","全聚德","2021-06-30","A","0",""
"002186","全聚德","2021-06-30","B","0",""
"002186","全聚德","2021-09-30","A","0",""
"002186","全聚德","2021-12-31","A","0",""
"002186","全聚德","2021-12-31","B","0",""
"002186","全聚德","2022-03-31","A","0",""
"002186","全聚德","2022-06-30","A","0",""
"002186","全聚德","2022-06-30","B","0",""
"002186","全聚德","2022-09-30","A","0",""
"002186","全聚德","2022-12-31","A","0",""
"002186","全聚德","2022-12-31","B","0",""
"002186","全聚德","2023-03-31","A","0","2.415800"
"002186","全聚德","2023-06-30","A","0","2.876657"
"002186","全聚德","2023-06-30","B","0","0.648664"
"002186","全聚德","2023-09-30","A","0","2.113723"
"002186","全聚德","2023-12-31","A","0","2.190620"
"002186","全聚德","2023-12-31","B","0","0.890873"
"002186","全聚德","2024-03-31","A","0","1.433632"
"002186","全聚德","2024-06-30","A","0","1.737044"
"002186","全聚德","2024-06-30","B","0","0.340503"
"002186","全聚德","2024-09-30","A","0","1.817966"
"002186","全聚德","2024-12-31","A","0","2.788491"
"002186","全聚德","2024-12-31","B","0",""
"002186","全聚德","2025-03-31","A","0","3.715282"
"002186","全聚德","2025-06-30","A","0","3.199598"
"002186","全聚德","2025-06-30","B","0","1.712175"
"002186","全聚德","2025-09-30","A","0","3.544460"
"002186","全聚德","2025-12-31","A","0","9.877645"
"002186","全聚德","2025-12-31","B","0","24.493384"
"002186","全聚德","2026-03-31","A","0","5.387400"
"002187","广百股份","2019-12-31","A","0","1.820052"
"002187","广百股份","2019-12-31","B","0","0.468781"
"002187","广百股份","2020-03-31","A","0",""
"002187","广百股份","2020-03-31","B","0",""
"002187","广百股份","2020-06-30","A","0",""
"002187","广百股份","2020-06-30","B","0",""
"002187","广百股份","2020-09-30","A","0","-2.553990"
"002187","广百股份","2020-09-30","B","0","16.426281"
"002187","广百股份","2020-12-31","A","0","0.302401"
"002187","广百股份","2020-12-31","B","0","2.361230"
"002187","广百股份","2021-03-31","A","0","0.135580"
"002187","广百股份","2021-03-31","B","0","0.358746"
"002187","广百股份","2021-06-30","A","0","-0.815761"
"002187","广百股份","2021-06-30","B","0","-0.477461"
"002187","广百股份","2021-09-30","A","0","1.442331"
"002187","广百股份","2021-12-31","A","0","2.000227"
"002187","广百股份","2021-12-31","B","0","1.939264"
"002187","广百股份","2022-03-31","A","0","-3.631162"
"002187","广百股份","2022-06-30","A","0",""
"002187","广百股份","2022-06-30","B","0","0.551710"
"002187","广百股份","2022-09-30","A","0",""
"002187","广百股份","2022-12-31","A","0",""
"002187","广百股份","2022-12-31","B","0","4.952254"
"002187","广百股份","2023-03-31","A","0","2.449049"
"002187","广百股份","2023-06-30","A","0","4.913551"
"002187","广百股份","2023-06-30","B","0","1.908845"
"002187","广百股份","2023-09-30","A","0","6.503354"
"002187","广百股份","2023-12-31","A","0","12.878415"
"002187","广百股份","2023-12-31","B","0","5.292097"
"002187","广百股份","2024-03-31","A","0","1.274145"
"002187","广百股份","2024-06-30","A","0","7.583420"
"002187","广百股份","2024-06-30","B","0","15.301015"
"002187","广百股份","2024-09-30","A","0","5.745423"
"002187","广百股份","2024-12-31","A","0","13.687987"
"002187","广百股份","2024-12-31","B","0","6.608276"
"002187","广百股份","2025-03-31","A","0","-6.306319"
"002187","广百股份","2025-06-30","A","0",""
"002187","广百股份","2025-06-30","B","0","1.684779"
"002187","广百股份","2025-09-30","A","0",""
"002187","广百股份","2025-12-31","A","0",""
"002187","广百股份","2025-12-31","B","0","729.766395"
"002187","广百股份","2026-03-31","A","0","-4.600004"
"002188","*ST 巴士","2019-12-31","A","0","-0.015231"
"002188","*ST 巴士","2019-12-31","B","0","-0.000681"
"002188","*ST 巴士","2020-03-31","A","0",""
"002188","*ST 巴士","2020-03-31","B","0",""
"002188","ST 巴士","2020-06-30","A","0","1.244850"
"002188","ST 巴士","2020-06-30","B","0","0.027006"
"002188","ST 巴士","2020-09-30","A","0",""
"002188","ST 巴士","2020-09-30","B","0",""
"002188","ST 巴士","2020-12-31","A","0",""
"002188","ST 巴士","2020-12-31","B","0",""
"002188","*ST 巴士","2021-03-31","A","0","0.033038"
"002188","*ST 巴士","2021-03-31","B","0","-0.016107"
"002188","*ST 巴士","2021-06-30","A","0","-0.271364"
"002188","*ST 巴士","2021-06-30","B","0","0.217805"
"002188","*ST 巴士","2021-09-30","A","0","0.053373"
"002188","*ST 巴士","2021-12-31","A","0","0.459460"
"002188","*ST 巴士","2021-12-31","B","0","-0.372317"
"002188","*ST 巴士","2022-03-31","A","0","-1.918434"
"002188","巴士在线","2022-06-30","A","0","-1.223680"
"002188","巴士在线","2022-06-30","B","0","-1.809475"
"002188","中天服务","2022-09-30","A","0","-1.283516"
"002188","中天服务","2022-12-31","A","0","-0.475001"
"002188","中天服务","2022-12-31","B","0","-0.011000"
"002188","中天服务","2023-03-31","A","0","-2.254755"
"002188","中天服务","2023-06-30","A","0","-0.432004"
"002188","中天服务","2023-06-30","B","0",""
"002188","中天服务","2023-09-30","A","0","-0.350395"
"002188","中天服务","2023-12-31","A","0","2.193053"
"002188","中天服务","2023-12-31","B","0",""
"002188","中天服务","2024-03-31","A","0","-6.130905"
"002188","中天服务","2024-06-30","A","0","-3.005330"
"002188","中天服务","2024-06-30","B","0","-4.016011"
"002188","中天服务","2024-09-30","A","0","-23.894376"
"002188","中天服务","2024-12-31","A","0","-3.704806"
"002188","中天服务","2024-12-31","B","0",""
"002188","中天服务","2025-03-31","A","0","-1.773279"
"002188","中天服务","2025-06-30","A","0","-1.032744"
"002188","中天服务","2025-06-30","B","0","22.871873"
"002188","中天服务","2025-09-30","A","0","-2.152111"
"002188","中天服务","2025-12-31","A","0","0.211136"
"002188","中天服务","2025-12-31","B","0","14.393427"
"002188","中天服务","2026-03-31","A","0","-3.337959"
"002189","中光学","2019-12-31","A","0","2.959618"
"002189","中光学","2019-12-31","B","0","4.571072"
"002189","中光学","2020-03-31","A","0",""
"002189","中光学","2020-03-31","B","0",""
"002189","中光学","2020-06-30","A","0","-1.863864"
"002189","中光学","2020-06-30","B","0","-1.654760"
"002189","中光学","2020-09-30","A","0","-2.081839"
"002189","中光学","2020-09-30","B","0","-1.667884"
"002189","中光学","2020-12-31","A","0","1.715799"
"002189","中光学","2020-12-31","B","0","-0.232047"
"002189","中光学","2021-03-31","A","0","-46.574585"
"002189","中光学","2021-03-31","B","0",""
"002189","中光学","2021-06-30","A","0","-2.419773"
"002189","中光学","2021-06-30","B","0","-0.020236"
"002189","中光学","2021-09-30","A","0","-2.472508"
"002189","中光学","2021-12-31","A","0","2.556648"
"002189","中光学","2021-12-31","B","0","0.112269"
"002189","中光学","2022-03-31","A","0",""
"002189","中光学","2022-06-30","A","0","-103.684108"
"002189","中光学","2022-06-30","B","0","-0.429888"
"002189","中光学","2022-09-30","A","0",""
"002189","中光学","2022-12-31","A","0",""
"002189","中光学","2022-12-31","B","0","-6.748531"
"002189","中光学","2023-03-31","A","0",""
"002189","中光学","2023-06-30","A","0",""
"002189","中光学","2023-06-30","B","0","-0.778911"
"002189","中光学","2023-09-30","A","0",""
"002189","中光学","2023-12-31","A","0",""
"002189","中光学","2023-12-31","B","0",""
"002189","中光学","2024-03-31","A","0",""
"002189","中光学","2024-06-30","A","0","-31.028725"
"002189","中光学","2024-06-30","B","0",""
"002189","中光学","2024-09-30","A","0",""
"002189","中光学","2024-12-31","A","0",""
"002189","中光学","2024-12-31","B","0",""
"002189","中光学","2025-03-31","A","0",""
"002189","中光学","2025-06-30","A","0",""
"002189","中光学","2025-06-30","B","0",""
"002189","中光学","2025-09-30","A","0",""
"002189","中光学","2025-12-31","A","0",""
"002189","中光学","2025-12-31","B","0",""
"002189","中光学","2026-03-31","A","0",""
"002190","*ST 集成","2019-12-31","A","0","-0.084821"
"002190","*ST 集成","2019-12-31","B","0","-0.134673"
"002190","*ST 集成","2020-03-31","A","0",""
"002190","*ST 集成","2020-03-31","B","0",""
"002190","成飞集成","2020-06-30","A","0",""
"002190","成飞集成","2020-06-30","B","0","-1.939151"
"002190","成飞集成","2020-09-30","A","0","1.400140"
"002190","成飞集成","2020-09-30","B","0","-2.458013"
"002190","成飞集成","2020-12-31","A","0","0.800762"
"002190","成飞集成","2020-12-31","B","0","-0.198147"
"002190","成飞集成","2021-03-31","A","0","-3.009416"
"002190","成飞集成","2021-03-31","B","0",""
"002190","成飞集成","2021-06-30","A","0","-0.067630"
"002190","成飞集成","2021-06-30","B","0","-0.048608"
"002190","成飞集成","2021-09-30","A","0","0.621892"
"002190","成飞集成","2021-12-31","A","0","0.545214"
"002190","成飞集成","2021-12-31","B","0","2.538760"
"002190","成飞集成","2022-03-31","A","0","-0.750610"
"002190","成飞集成","2022-06-30","A","0","1.595784"
"002190","成飞集成","2022-06-30","B","0","1.792934"
"002190","成飞集成","2022-09-30","A","0","1.442081"
"002190","成飞集成","2022-12-31","A","0","0.924378"
"002190","成飞集成","2022-12-31","B","0","1.942062"
"002190","成飞集成","2023-03-31","A","0","-0.962464"
"002190","成飞集成","2023-06-30","A","0","-2.765585"
"002190","成飞集成","2023-06-30","B","0","-2.945204"
"002190","成飞集成","2023-09-30","A","0","-0.131723"
"002190","成飞集成","2023-12-31","A","0","0.470769"
"002190","成飞集成","2023-12-31","B","0",""
"002190","成飞集成","2024-03-31","A","0","5.057797"
"002190","成飞集成","2024-06-30","A","0","46.039082"
"002190","成飞集成","2024-06-30","B","0",""
"002190","成飞集成","2024-09-30","A","0","4.405841"
"002190","成飞集成","2024-12-31","A","0",""
"002190","成飞集成","2024-12-31","B","0",""
"002190","成飞集成","2025-03-31","A","0","-0.007154"
"002190","成飞集成","2025-06-30","A","0","17.879649"
"002190","成飞集成","2025-06-30","B","0",""
"002190","成飞集成","2025-09-30","A","0",""
"002190","成飞集成","2025-12-31","A","0",""
"002190","成飞集成","2025-12-31","B","0",""
"002190","成飞集成","2026-03-31","A","0",""
"002191","劲嘉股份","2019-12-31","A","0","1.231232"
"002191","劲嘉股份","2019-12-31","B","0","2.297841"
"002191","劲嘉股份","2020-03-31","A","0","0.229787"
"002191","劲嘉股份","2020-03-31","B","0","-0.035773"
"002191","劲嘉股份","2020-06-30","A","0","0.782549"
"002191","劲嘉股份","2020-06-30","B","0","1.037147"
"002191","劲嘉股份","2020-09-30","A","0","0.906753"
"002191","劲嘉股份","2020-09-30","B","0","0.532061"
"002191","劲嘉股份","2020-12-31","A","0","1.210336"
"002191","劲嘉股份","2020-12-31","B","0","0.634118"
"002191","劲嘉股份","2021-03-31","A","0","0.326447"
"002191","劲嘉股份","2021-03-31","B","0","1.537239"
"002191","劲嘉股份","2021-06-30","A","0","1.817892"
"002191","劲嘉股份","2021-06-30","B","0","3.960759"
"002191","劲嘉股份","2021-09-30","A","0","0.952385"
"002191","劲嘉股份","2021-12-31","A","0","0.815632"
"002191","劲嘉股份","2021-12-31","B","0","0.366816"
"002191","劲嘉股份","2022-03-31","A","0","0.198452"
"002191","劲嘉股份","2022-06-30","A","0","0.915993"
"002191","劲嘉股份","2022-06-30","B","0","2.306623"
"002191","劲嘉股份","2022-09-30","A","0","0.395790"
"002191","劲嘉股份","2022-12-31","A","0","2.145940"
"002191","劲嘉股份","2022-12-31","B","0","0.124272"
"002191","劲嘉股份","2023-03-31","A","0","1.733845"
"002191","劲嘉股份","2023-06-30","A","0","1.494146"
"002191","劲嘉股份","2023-06-30","B","0","0.850305"
"002191","劲嘉股份","2023-09-30","A","0","1.246574"
"002191","劲嘉股份","2023-12-31","A","0","3.275024"
"002191","劲嘉股份","2023-12-31","B","0","1.357906"
"002191","劲嘉股份","2024-03-31","A","0","-2.764087"
"002191","劲嘉股份","2024-06-30","A","0","-1.435526"
"002191","劲嘉股份","2024-06-30","B","0","-4.257299"
"002191","劲嘉股份","2024-09-30","A","0","-1.557847"
"002191","劲嘉股份","2024-12-31","A","0","2.387537"
"002191","劲嘉股份","2024-12-31","B","0","-1.176430"
"002191","劲嘉股份","2025-03-31","A","0","0.612118"
"002191","劲嘉股份","2025-06-30","A","0","-2.560128"
"002191","劲嘉股份","2025-06-30","B","0","-1.441441"
"002191","劲嘉股份","2025-09-30","A","0","-0.227750"
"002191","劲嘉股份","2025-12-31","A","0",""
"002191","劲嘉股份","2025-12-31","B","0",""
"002191","劲嘉股份","2026-03-31","A","0","7.990268"
"002192","融捷股份","2019-12-31","A","0",""
"002192","融捷股份","2019-12-31","B","0",""
"002192","融捷股份","2020-03-31","A","0",""
"002192","融捷股份","2020-03-31","B","0",""
"002192","*ST 融捷","2020-06-30","A","0",""
"002192","*ST 融捷","2020-06-30","B","0","-5.943502"
"002192","*ST 融捷","2020-09-30","A","0","-14.247162"
"002192","*ST 融捷","2020-09-30","B","0","-1.000067"
"002192","*ST 融捷","2020-12-31","A","0","-0.694282"
"002192","*ST 融捷","2020-12-31","B","0","-6.109878"
"002192","融捷股份","2021-03-31","A","0","8.231123"
"002192","融捷股份","2021-03-31","B","0",""
"002192","融捷股份","2021-06-30","A","0","-0.909186"
"002192","融捷股份","2021-06-30","B","0","-8.651964"
"002192","融捷股份","2021-09-30","A","0","0.401378"
"002192","融捷股份","2021-12-31","A","0","1.362957"
"002192","融捷股份","2021-12-31","B","0","-4.116765"
"002192","融捷股份","2022-03-31","A","0","0.083501"
"002192","融捷股份","2022-06-30","A","0","0.406723"
"002192","融捷股份","2022-06-30","B","0","0.292482"
"002192","融捷股份","2022-09-30","A","0","0.558958"
"002192","融捷股份","2022-12-31","A","0","0.508411"
"002192","融捷股份","2022-12-31","B","0","0.092065"
"002192","融捷股份","2023-03-31","A","0","-4.994561"
"002192","融捷股份","2023-06-30","A","0","0.401229"
"002192","融捷股份","2023-06-30","B","0","-0.119893"
"002192","融捷股份","2023-09-30","A","0","0.612852"
"002192","融捷股份","2023-12-31","A","0","0.714269"
"002192","融捷股份","2023-12-31","B","0","-0.490306"
"002192","融捷股份","2024-03-31","A","0","4.966886"
"002192","融捷股份","2024-06-30","A","0","1.788052"
"002192","融捷股份","2024-06-30","B","0","-0.005763"
"002192","融捷股份","2024-09-30","A","0","2.009870"
"002192","融捷股份","2024-12-31","A","0","2.240847"
"002192","融捷股份","2024-12-31","B","0","-0.013522"
"002192","融捷股份","2025-03-31","A","0","0.437589"
"002192","融捷股份","2025-06-30","A","0","2.135950"
"002192","融捷股份","2025-06-30","B","0","-0.679821"
"002192","融捷股份","2025-09-30","A","0","1.621375"
"002192","融捷股份","2025-12-31","A","0","1.137808"
"002192","融捷股份","2025-12-31","B","0","-1.187126"
"002192","融捷股份","2026-03-31","A","0","-0.410401"
"002194","武汉凡谷","2019-12-31","A","0","1.822191"
"002194","武汉凡谷","2019-12-31","B","0","2.114848"
"002194","武汉凡谷","2020-03-31","A","0","4.688785"
"002194","武汉凡谷","2020-03-31","B","0","1.845515"
"002194","武汉凡谷","2020-06-30","A","0","1.442403"
"002194","武汉凡谷","2020-06-30","B","0","0.468983"
"002194","武汉凡谷","2020-09-30","A","0","2.025515"
"002194","武汉凡谷","2020-09-30","B","0","1.452266"
"002194","武汉凡谷","2020-12-31","A","0","1.165304"
"002194","武汉凡谷","2020-12-31","B","0","0.703620"
"002194","武汉凡谷","2021-03-31","A","0","1.636876"
"002194","武汉凡谷","2021-03-31","B","0","2.154836"
"002194","武汉凡谷","2021-06-30","A","0","1.397898"
"002194","武汉凡谷","2021-06-30","B","0","1.747169"
"002194","武汉凡谷","2021-09-30","A","0","1.465809"
"002194","武汉凡谷","2021-12-31","A","0","1.871842"
"002194","武汉凡谷","2021-12-31","B","0","2.224379"
"002194","武汉凡谷","2022-03-31","A","0","-0.490733"
"002194","武汉凡谷","2022-06-30","A","0","-0.490809"
"002194","武汉凡谷","2022-06-30","B","0","-0.819337"
"002194","武汉凡谷","2022-09-30","A","0","-0.214778"
"002194","武汉凡谷","2022-12-31","A","0","1.031242"
"002194","武汉凡谷","2022-12-31","B","0","0.691430"
"002194","武汉凡谷","2023-03-31","A","0","0.888163"
"002194","武汉凡谷","2023-06-30","A","0","1.009020"
"002194","武汉凡谷","2023-06-30","B","0","-1.581495"
"002194","武汉凡谷","2023-09-30","A","0","2.989527"
"002194","武汉凡谷","2023-12-31","A","0","3.700515"
"002194","武汉凡谷","2023-12-31","B","0","-0.077530"
"002194","武汉凡谷","2024-03-31","A","0","1.223497"
"002194","武汉凡谷","2024-06-30","A","0","3.377088"
"002194","武汉凡谷","2024-06-30","B","0","7.638620"
"002194","武汉凡谷","2024-09-30","A","0","0.514552"
"002194","武汉凡谷","2024-12-31","A","0","0.156122"
"002194","武汉凡谷","2024-12-31","B","0","4.024767"
"002194","武汉凡谷","2025-03-31","A","0","9.176861"
"002194","武汉凡谷","2025-06-30","A","0","26.387627"
"002194","武汉凡谷","2025-06-30","B","0","1293.212493"
"002194","武汉凡谷","2025-09-30","A","0",""
"002194","武汉凡谷","2025-12-31","A","0",""
"002194","武汉凡谷","2025-12-31","B","0",""
"002194","武汉凡谷","2026-03-31","A","0",""
"002195","二三四五","2019-12-31","A","0","2.151759"
"002195","二三四五","2019-12-31","B","0","0.009035"
"002195","二三四五","2020-03-31","A","0","2.045793"
"002195","二三四五","2020-03-31","B","0","-6.265846"
"002195","二三四五","2020-06-30","A","0","1.519713"
"002195","二三四五","2020-06-30","B","0","123.639306"
"002195","二三四五","2020-09-30","A","0","3.171092"
"002195","二三四五","2020-09-30","B","0","0.203653"
"002195","二三四五","2020-12-31","A","0",""
"002195","二三四五","2020-12-31","B","0","-0.010336"
"002195","二三四五","2021-03-31","A","0","0.968664"
"002195","二三四五","2021-03-31","B","0","-92.622968"
"002195","二三四五","2021-06-30","A","0","2.255788"
"002195","二三四五","2021-06-30","B","0","-3.624694"
"002195","二三四五","2021-09-30","A","0","2.209920"
"002195","二三四五","2021-12-31","A","0","0.462671"
"002195","二三四五","2021-12-31","B","0","0.112326"
"002195","二三四五","2022-03-31","A","0","3.855998"
"002195","二三四五","2022-06-30","A","0","2.450578"
"002195","二三四五","2022-06-30","B","0","9.858494"
"002195","二三四五","2022-09-30","A","0","1.928465"
"002195","二三四五","2022-12-31","A","0","3.378009"
"002195","二三四五","2022-12-31","B","0","-0.271291"
"002195","二三四五","2023-03-31","A","0","0.342775"
"002195","二三四五","2023-06-30","A","0","1.071945"
"002195","二三四五","2023-06-30","B","0","-10.154144"
"002195","岩山科技","2023-09-30","A","0","0.828930"
"002195","岩山科技","2023-12-31","A","0","1.480022"
"002195","岩山科技","2023-12-31","B","0","-0.014561"
"002195","岩山科技","2024-03-31","A","0","-0.074101"
"002195","岩山科技","2024-06-30","A","0","-3.286953"
"002195","岩山科技","2024-06-30","B","0","-5.654120"
"002195","岩山科技","2024-09-30","A","0",""
"002195","岩山科技","2024-12-31","A","0",""
"002195","岩山科技","2024-12-31","B","0","-0.392315"
"002195","岩山科技","2025-03-31","A","0","-18.031374"
"002195","岩山科技","2025-06-30","A","0","-39.218045"
"002195","岩山科技","2025-06-30","B","0","-20.578548"
"002195","岩山科技","2025-09-30","A","0","-2.283730"
"002195","岩山科技","2025-12-31","A","0",""
"002195","岩山科技","2025-12-31","B","0","-0.035280"
"002195","岩山科技","2026-03-31","A","0","-3.923775"
"002196","方正电机","2019-12-31","A","0","11.941658"
"002196","方正电机","2019-12-31","B","0","-6.325180"
"002196","方正电机","2020-03-31","A","0",""
"002196","方正电机","2020-03-31","B","0",""
"002196","方正电机","2020-06-30","A","0",""
"002196","方正电机","2020-06-30","B","0",""
"002196","方正电机","2020-09-30","A","0",""
"002196","方正电机","2020-09-30","B","0",""
"002196","方正电机","2020-12-31","A","0",""
"002196","方正电机","2020-12-31","B","0",""
"002196","方正电机","2021-03-31","A","0","93.652527"
"002196","方正电机","2021-03-31","B","0",""
"002196","方正电机","2021-06-30","A","0",""
"002196","方正电机","2021-06-30","B","0",""
"002196","方正电机","2021-09-30","A","0",""
"002196","方正电机","2021-12-31","A","0","38.730188"
"002196","方正电机","2021-12-31","B","0",""
"002196","方正电机","2022-03-31","A","0","12.879456"
"002196","方正电机","2022-06-30","A","0",""
"002196","方正电机","2022-06-30","B","0","16.632462"
"002196","方正电机","2022-09-30","A","0",""
"002196","方正电机","2022-12-31","A","0",""
"002196","方正电机","2022-12-31","B","0",""
"002196","方正电机","2023-03-31","A","0","24.401304"
"002196","方正电机","2023-06-30","A","0","7.280184"
"002196","方正电机","2023-06-30","B","0","0.812767"
"002196","方正电机","2023-09-30","A","0","1.873146"
"002196","方正电机","2023-12-31","A","0","1.674918"
"002196","方正电机","2023-12-31","B","0","0.233141"
"002196","方正电机","2024-03-31","A","0",""
"002196","方正电机","2024-06-30","A","0","168.006474"
"002196","方正电机","2024-06-30","B","0","1.608780"
"002196","方正电机","2024-09-30","A","0",""
"002196","方正电机","2024-12-31","A","0",""
"002196","方正电机","2024-12-31","B","0","1.269070"
"002196","方正电机","2025-03-31","A","0",""
"002196","方正电机","2025-06-30","A","0",""
"002196","方正电机","2025-06-30","B","0","1.794659"
"002196","方正电机","2025-09-30","A","0","-1.880151"
"002196","方正电机","2025-12-31","A","0","5.923345"
"002196","方正电机","2025-12-31","B","0","4.817962"
"002196","方正电机","2026-03-31","A","0","3.370376"
"002197","证通电子","2019-12-31","A","0","7.326080"
