"Stkcd","ShortName","Accper","Typrep","Source","F080601A","F081602C"
"000703","恒逸石化","2021-12-31","A","0","0.138786","0.492307"
"000703","恒逸石化","2021-12-31","B","0","-0.133031","0.433180"
"000703","恒逸石化","2022-03-31","A","0","0.023540","0.078039"
"000703","恒逸石化","2022-06-30","A","0","0.058256","0.309919"
"000703","恒逸石化","2022-06-30","B","0","-0.032018","-0.221007"
"000703","恒逸石化","2022-09-30","A","0","0.067320","0.275362"
"000703","恒逸石化","2022-12-31","A","0","0.061136","0.178871"
"000703","恒逸石化","2022-12-31","B","0","0.076303","-0.612335"
"000703","恒逸石化","2023-03-31","A","0","-0.042265","-0.146502"
"000703","恒逸石化","2023-06-30","A","0","0.011544","-0.194079"
"000703","恒逸石化","2023-06-30","B","0","0.007158","-0.999761"
"000703","恒逸石化","2023-09-30","A","0","0.032656","-0.176678"
"000703","恒逸石化","2023-12-31","A","0","-0.034946","-0.104585"
"000703","恒逸石化","2023-12-31","B","0","0.007559",""
"000703","恒逸石化","2024-03-31","A","0","0.019589","0.115372"
"000703","恒逸石化","2024-06-30","A","0","0.026097","0.006962"
"000703","恒逸石化","2024-06-30","B","0","0.015977","2311.948926"
"000703","恒逸石化","2024-09-30","A","0","0.017380","-0.066130"
"000703","恒逸石化","2024-12-31","A","0","-0.004843","-0.078480"
"000703","恒逸石化","2024-12-31","B","0","0.009410",""
"000703","恒逸石化","2025-03-31","A","0","0.032244","-0.141766"
"000703","恒逸石化","2025-06-30","A","0","0.020851","-0.135940"
"000703","恒逸石化","2025-06-30","B","0","-0.036295","-0.999886"
"000703","恒逸石化","2025-09-30","A","0","0.037023","-0.115272"
"000703","恒逸石化","2025-12-31","A","0","0.019536","-0.095133"
"000703","恒逸石化","2025-12-31","B","0","-0.014536","-0.923444"
"000703","恒逸石化","2026-03-31","A","0","0.099193","0.102336"
"000705","浙江震元","2019-12-31","A","0","0.220841","0.134739"
"000705","浙江震元","2019-12-31","B","0","0.138120","5.720246"
"000705","浙江震元","2020-03-31","A","0","0.019418","-0.018529"
"000705","浙江震元","2020-03-31","B","0","0.012727","-0.077014"
"000705","浙江震元","2020-06-30","A","0","0.000289","0.029804"
"000705","浙江震元","2020-06-30","B","0","0.001742","-0.018264"
"000705","浙江震元","2020-09-30","A","0","0.028040","0.040585"
"000705","浙江震元","2020-09-30","B","0","0.052309","0.030806"
"000705","浙江震元","2020-12-31","A","0","0.043547","0.060648"
"000705","浙江震元","2020-12-31","B","0","0.037256","-0.828273"
"000705","浙江震元","2021-03-31","A","0","-0.010782","0.121609"
"000705","浙江震元","2021-03-31","B","0","-0.016692","0.149694"
"000705","浙江震元","2021-06-30","A","0","0.011868","0.073300"
"000705","浙江震元","2021-06-30","B","0","0.050840","0.128974"
"000705","浙江震元","2021-09-30","A","0","0.036027","0.064251"
"000705","浙江震元","2021-12-31","A","0","0.105549","0.050062"
"000705","浙江震元","2021-12-31","B","0","0.094107","0.062358"
"000705","浙江震元","2022-03-31","A","0","-0.010197","0.127353"
"000705","浙江震元","2022-06-30","A","0","-0.014389","0.137994"
"000705","浙江震元","2022-06-30","B","0","0.029908","0.097197"
"000705","浙江震元","2022-09-30","A","0","0.020377","0.166324"
"000705","浙江震元","2022-12-31","A","0","0.081171","0.147682"
"000705","浙江震元","2022-12-31","B","0","0.145572","0.132004"
"000705","浙江震元","2023-03-31","A","0","-0.014883","0.138803"
"000705","浙江震元","2023-06-30","A","0","-0.057878","0.074892"
"000705","浙江震元","2023-06-30","B","0","-0.128265","0.029016"
"000705","浙江震元","2023-09-30","A","0","-0.058446","0.015714"
"000705","浙江震元","2023-12-31","A","0","-0.089935","-0.009434"
"000705","浙江震元","2023-12-31","B","0","-0.159024","-0.063658"
"000705","浙江震元","2024-03-31","A","0","0.046332","-0.048680"
"000705","浙江震元","2024-06-30","A","0","0.061443","-0.074173"
"000705","浙江震元","2024-06-30","B","0","-0.130477","-0.403607"
"000705","浙江震元","2024-09-30","A","0","0.111563","-0.086139"
"000705","浙江震元","2024-12-31","A","0","0.163220","-0.089053"
"000705","浙江震元","2024-12-31","B","0","-0.115642","-0.559526"
"000705","浙江震元","2025-03-31","A","0","-0.157777","-0.280460"
"000705","浙江震元","2025-06-30","A","0","-0.135544","-0.344885"
"000705","浙江震元","2025-06-30","B","0","-0.010757","-0.613373"
"000705","浙江震元","2025-09-30","A","0","-0.113500","-0.375924"
"000705","浙江震元","2025-12-31","A","0","-0.143475","-0.391660"
"000705","浙江震元","2025-12-31","B","0","-0.011449","-0.553358"
"000705","浙江震元","2026-03-31","A","0","-0.000098","-0.413948"
"000707","ST 双环","2019-12-31","A","0","-0.160200","-0.388694"
"000707","ST 双环","2019-12-31","B","0","-0.132702","0.171281"
"000707","ST 双环","2020-03-31","A","0","-0.029233","-0.402350"
"000707","ST 双环","2020-03-31","B","0","-0.037948","-0.379764"
"000707","ST 双环","2020-06-30","A","0","-0.065682","-0.357334"
"000707","ST 双环","2020-06-30","B","0","-0.062775","-0.332591"
"000707","ST 双环","2020-09-30","A","0","-0.083353","-0.268771"
"000707","ST 双环","2020-09-30","B","0","-0.069720","-0.240110"
"000707","ST 双环","2020-12-31","A","0","-0.165968","-0.225538"
"000707","ST 双环","2020-12-31","B","0","-0.124075","-0.169516"
"000707","*ST 双环","2021-03-31","A","0","-0.016841","0.392566"
"000707","*ST 双环","2021-03-31","B","0","-0.020002","0.400750"
"000707","*ST 双环","2021-06-30","A","0","-0.014426","0.391062"
"000707","*ST 双环","2021-06-30","B","0","0.005160","0.394138"
"000707","*ST 双环","2021-09-30","A","0","-0.345249","0.538433"
"000707","*ST 双环","2021-12-31","A","0","-0.278850","0.716567"
"000707","*ST 双环","2021-12-31","B","0","-0.154255","0.724241"
"000707","双环科技","2022-03-31","A","0","0.114839","1.002035"
"000707","双环科技","2022-06-30","A","0","0.241503","1.101091"
"000707","双环科技","2022-06-30","B","0","0.072036","1.105363"
"000707","双环科技","2022-09-30","A","0","0.273652","0.711306"
"000707","双环科技","2022-12-31","A","0","0.249153","0.424492"
"000707","双环科技","2022-12-31","B","0","0.086946","0.427248"
"000707","双环科技","2023-03-31","A","0","0.072807","0.093970"
"000707","双环科技","2023-06-30","A","0","0.007616","-0.138528"
"000707","双环科技","2023-06-30","B","0","0.001488","-0.138528"
"000707","双环科技","2023-09-30","A","0","0.065181","-0.134487"
"000707","双环科技","2023-12-31","A","0","0.103073","-0.130617"
"000707","双环科技","2023-12-31","B","0","0.095500","-0.127219"
"000707","双环科技","2024-03-31","A","0","0.052314","-0.260161"
"000707","双环科技","2024-06-30","A","0","0.108838","-0.162938"
"000707","双环科技","2024-06-30","B","0","0.108794","-0.162938"
"000707","双环科技","2024-09-30","A","0","0.267081","-0.222446"
"000707","双环科技","2024-12-31","A","0","0.237566","-0.237975"
"000707","双环科技","2024-12-31","B","0","0.237639","-0.240942"
"000707","双环科技","2025-03-31","A","0","0.059846","-0.263093"
"000707","双环科技","2025-06-30","A","0","0.116885","-0.291160"
"000707","双环科技","2025-06-30","B","0","0.116101","-0.291160"
"000707","双环科技","2025-09-30","A","0","0.055850","-0.300930"
"000707","双环科技","2025-12-31","A","0","-0.011360","-0.281152"
"000707","双环科技","2025-12-31","B","0","0.258814","-0.220736"
"000707","双环科技","2026-03-31","A","0","-0.014921","-0.157147"
"000708","中信特钢","2019-12-31","A","0","0.034515","4.775826"
"000708","中信特钢","2019-12-31","B","0","3.188453",""
"000708","中信特钢","2020-03-31","A","0","0.049605","4.693178"
"000708","中信特钢","2020-03-31","B","0","-0.024322",""
"000708","中信特钢","2020-06-30","A","0","0.025705","4.616479"
"000708","中信特钢","2020-06-30","B","0","-0.137726",""
"000708","中信特钢","2020-09-30","A","0","0.074228","-0.034785"
"000708","中信特钢","2020-09-30","B","0","-0.151627","-0.797258"
"000708","中信特钢","2020-12-31","A","0","0.066900","0.029035"
"000708","中信特钢","2020-12-31","B","0","-0.067841","-0.847155"
"000708","中信特钢","2021-03-31","A","0","0.035423","0.299251"
"000708","中信特钢","2021-03-31","B","0","-0.013069","-0.971218"
"000708","中信特钢","2021-06-30","A","0","0.067356","0.368510"
"000708","中信特钢","2021-06-30","B","0","-0.118707","-0.950966"
"000708","中信特钢","2021-09-30","A","0","0.135212","0.348428"
"000708","中信特钢","2021-12-31","A","0","0.095628","0.302482"
"000708","中信特钢","2021-12-31","B","0","0.006928","-0.929038"
"000708","中信特钢","2022-03-31","A","0","0.108790","0.096733"
"000708","中信特钢","2022-06-30","A","0","0.069236","0.055715"
"000708","中信特钢","2022-06-30","B","0","0.021084","-0.721440"
"000708","中信特钢","2022-09-30","A","0","0.071840","0.017437"
"000708","中信特钢","2022-12-31","A","0","0.071701","0.010401"
"000708","中信特钢","2022-12-31","B","0","0.117012","-0.519051"
"000708","中信特钢","2023-03-31","A","0","0.332849","0.137975"
"000708","中信特钢","2023-06-30","A","0","0.259739","0.125483"
"000708","中信特钢","2023-06-30","B","0","-0.094000","-0.288572"
"000708","中信特钢","2023-09-30","A","0","0.293249","0.144394"
"000708","中信特钢","2023-12-31","A","0","0.283468","0.159379"
"000708","中信特钢","2023-12-31","B","0","0.047496","0.114105"
"000708","中信特钢","2024-03-31","A","0","-0.021154","0.016438"
"000708","中信特钢","2024-06-30","A","0","-0.034989","-0.022622"
"000708","中信特钢","2024-06-30","B","0","-0.082652","0.175922"
"000708","中信特钢","2024-09-30","A","0","-0.029774","-0.033674"
"000708","中信特钢","2024-12-31","A","0","-0.046892","-0.042237"
"000708","中信特钢","2024-12-31","B","0","0.000741","-0.061213"
"000708","中信特钢","2025-03-31","A","0","-0.006791","-0.055892"
"000708","中信特钢","2025-06-30","A","0","-0.010637","-0.040169"
"000708","中信特钢","2025-06-30","B","0","-0.035855","0.125356"
"000708","中信特钢","2025-09-30","A","0","-0.002747","-0.027517"
"000708","中信特钢","2025-12-31","A","0","-0.006491","-0.016753"
"000708","中信特钢","2025-12-31","B","0","-0.013927","-0.410776"
"000708","中信特钢","2026-03-31","A","0","-0.012136","-0.012875"
"000709","河钢股份","2019-12-31","A","0","0.015279","0.004451"
"000709","河钢股份","2019-12-31","B","0","0.009739","0.001045"
"000709","河钢股份","2020-03-31","A","0","0.004866","-0.196120"
"000709","河钢股份","2020-03-31","B","0","-0.002342","-0.175492"
"000709","河钢股份","2020-06-30","A","0","-0.016497","-0.191627"
"000709","河钢股份","2020-06-30","B","0","-0.012151","-0.227260"
"000709","河钢股份","2020-09-30","A","0","0.003137","-0.144020"
"000709","河钢股份","2020-09-30","B","0","-0.032951","-0.175479"
"000709","河钢股份","2020-12-31","A","0","0.081156","-0.113900"
"000709","河钢股份","2020-12-31","B","0","0.036287","-0.133989"
"000709","河钢股份","2021-03-31","A","0","0.007778","0.400734"
"000709","河钢股份","2021-03-31","B","0","0.041136","0.442214"
"000709","河钢股份","2021-06-30","A","0","0.006379","0.487591"
"000709","河钢股份","2021-06-30","B","0","0.002550","0.655542"
"000709","河钢股份","2021-09-30","A","0","-0.042645","0.508387"
"000709","河钢股份","2021-12-31","A","0","0.009077","0.389841"
"000709","河钢股份","2021-12-31","B","0","-0.020387","0.514957"
"000709","河钢股份","2022-03-31","A","0","0.021593","-0.058446"
"000709","河钢股份","2022-06-30","A","0","-0.004280","-0.040467"
"000709","河钢股份","2022-06-30","B","0","0.003944","-0.036122"
"000709","河钢股份","2022-09-30","A","0","0.032755","-0.096224"
"000709","河钢股份","2022-12-31","A","0","0.040307","-0.041143"
"000709","河钢股份","2022-12-31","B","0","0.024006","-0.086358"
"000709","河钢股份","2023-03-31","A","0","0.005067","0.024074"
"000709","河钢股份","2023-06-30","A","0","0.008463","-0.106122"
"000709","河钢股份","2023-06-30","B","0","-0.034909","-0.108738"
"000709","河钢股份","2023-09-30","A","0","0.014189","-0.130686"
"000709","河钢股份","2023-12-31","A","0","0.049641","-0.144463"
"000709","河钢股份","2023-12-31","B","0","0.022096","-0.108991"
"000709","河钢股份","2024-03-31","A","0","-0.021950","-0.065987"
"000709","河钢股份","2024-06-30","A","0","0.010224","-0.085987"
"000709","河钢股份","2024-06-30","B","0","-0.018954","-0.147229"
"000709","河钢股份","2024-09-30","A","0","0.019353","-0.065928"
"000709","河钢股份","2024-12-31","A","0","0.009705","-0.009185"
"000709","河钢股份","2024-12-31","B","0","-0.010897","-0.082092"
"000709","河钢股份","2025-03-31","A","0","0.014831","0.093844"
"000709","河钢股份","2025-06-30","A","0","-0.007595","0.127299"
"000709","河钢股份","2025-06-30","B","0","-0.056093","0.133989"
"000709","河钢股份","2025-09-30","A","0","0.009792","0.080541"
"000709","河钢股份","2025-12-31","A","0","0.009415","-0.028608"
"000709","河钢股份","2025-12-31","B","0","-0.066121","0.036437"
"000709","河钢股份","2026-03-31","A","0","-0.002064","-0.038124"
"000709","河钢股份","2026-03-31","B","0","-0.020354",""
"000710","贝瑞基因","2019-12-31","A","0","0.409037","0.123527"
"000710","贝瑞基因","2019-12-31","B","0","-0.006079",""
"000710","贝瑞基因","2020-03-31","A","0","-0.009129","0.111417"
"000710","贝瑞基因","2020-03-31","B","0","0.001143",""
"000710","贝瑞基因","2020-06-30","A","0","0.111379","-0.043442"
"000710","贝瑞基因","2020-06-30","B","0","0.000866",""
"000710","贝瑞基因","2020-09-30","A","0","0.049798","-0.073674"
"000710","贝瑞基因","2020-09-30","B","0","-0.010433",""
"000710","贝瑞基因","2020-12-31","A","0","0.057054","-0.047758"
"000710","贝瑞基因","2020-12-31","B","0","0.001320",""
"000710","贝瑞基因","2021-03-31","A","0","-0.021173","-0.094576"
"000710","贝瑞基因","2021-03-31","B","0","-0.015745",""
"000710","贝瑞基因","2021-06-30","A","0","0.027266","0.018179"
"000710","贝瑞基因","2021-06-30","B","0","0.009215",""
"000710","贝瑞基因","2021-09-30","A","0","0.028789","0.022737"
"000710","贝瑞基因","2021-12-31","A","0","0.083201","-0.076737"
"000710","贝瑞基因","2021-12-31","B","0","0.025590",""
"000710","贝瑞基因","2022-03-31","A","0","-0.020078","-0.064149"
"000710","贝瑞基因","2022-06-30","A","0","-0.042419","-0.072674"
"000710","贝瑞基因","2022-06-30","B","0","-0.010454",""
"000710","贝瑞基因","2022-09-30","A","0","-0.050449","-0.053174"
"000710","贝瑞基因","2022-12-31","A","0","-0.089078","-0.038092"
"000710","贝瑞基因","2022-12-31","B","0","-0.016650",""
"000710","贝瑞基因","2023-03-31","A","0","-0.009394","-0.106179"
"000710","贝瑞基因","2023-06-30","A","0","-0.015132","-0.175809"
"000710","贝瑞基因","2023-06-30","B","0","-0.005894",""
"000710","贝瑞基因","2023-09-30","A","0","-0.034477","-0.178229"
"000710","贝瑞基因","2023-12-31","A","0","-0.144321","-0.158326"
"000710","贝瑞基因","2023-12-31","B","0","-0.012754",""
"000710","贝瑞基因","2024-03-31","A","0","-0.015288","-0.002610"
"000710","贝瑞基因","2024-06-30","A","0","0.058899","-0.015908"
"000710","贝瑞基因","2024-06-30","B","0","-0.001022",""
"000710","贝瑞基因","2024-09-30","A","0","-0.073612","-0.049608"
"000710","贝瑞基因","2024-12-31","A","0","-0.130033","-0.063619"
"000710","贝瑞基因","2024-12-31","B","0","-0.008584",""
"000710","贝瑞基因","2025-03-31","A","0","0.015314","-0.220832"
"000710","贝瑞基因","2025-06-30","A","0","0.015669","-0.189102"
"000710","贝瑞基因","2025-06-30","B","0","-0.000273",""
"000710","贝瑞基因","2025-09-30","A","0","-0.017198","-0.166541"
"000710","贝瑞基因","2025-12-31","A","0","-0.042138","-0.137592"
"000710","贝瑞基因","2025-12-31","B","0","-0.002100",""
"000710","贝瑞基因","2026-03-31","A","0","-0.029976","-0.034641"
"000713","丰乐种业","2019-12-31","A","0","0.066307","0.247418"
"000713","丰乐种业","2019-12-31","B","0","-0.027102","0.040401"
"000713","丰乐种业","2020-03-31","A","0","0.042678","-0.038849"
"000713","丰乐种业","2020-03-31","B","0","-0.000037","-0.344680"
"000713","丰乐种业","2020-06-30","A","0","-0.006878","0.032722"
"000713","丰乐种业","2020-06-30","B","0","-0.006532","-0.337739"
"000713","丰乐种业","2020-09-30","A","0","0.024667","0.019570"
"000713","丰乐种业","2020-09-30","B","0","0.011124","0.017376"
"000713","丰乐种业","2020-12-31","A","0","0.020023","0.021898"
"000713","丰乐种业","2020-12-31","B","0","0.038950","-0.142258"
"000713","丰乐种业","2021-03-31","A","0","0.020188","0.149469"
"000713","丰乐种业","2021-03-31","B","0","-0.036456","-0.116767"
"000713","丰乐种业","2021-06-30","A","0","-0.006264","0.111438"
"000713","丰乐种业","2021-06-30","B","0","-0.052083","-0.058766"
"000713","丰乐种业","2021-09-30","A","0","0.035733","0.109994"
"000713","丰乐种业","2021-12-31","A","0","0.021443","0.065393"
"000713","丰乐种业","2021-12-31","B","0","0.051431","0.069660"
"000713","丰乐种业","2022-03-31","A","0","0.067489","-0.119693"
"000713","丰乐种业","2022-06-30","A","0","0.130747","-0.054478"
"000713","丰乐种业","2022-06-30","B","0","0.034241","0.543266"
"000713","丰乐种业","2022-09-30","A","0","0.133547","0.035900"
"000713","丰乐种业","2022-12-31","A","0","0.077543","0.148254"
"000713","丰乐种业","2022-12-31","B","0","0.039852","0.487189"
"000713","丰乐种业","2023-03-31","A","0","0.002041","0.109622"
"000713","丰乐种业","2023-06-30","A","0","-0.023027","-0.007766"
"000713","丰乐种业","2023-06-30","B","0","-0.085006","0.167278"
"000713","丰乐种业","2023-09-30","A","0","0.122802","-0.004405"
"000713","丰乐种业","2023-12-31","A","0","0.009935","0.036077"
"000713","丰乐种业","2023-12-31","B","0","-0.002732","0.313127"
"000713","丰乐种业","2024-03-31","A","0","0.039382","-0.056345"
"000713","丰乐种业","2024-06-30","A","0","0.061047","0.039704"
"000713","丰乐种业","2024-06-30","B","0","-0.042957","-0.119344"
"000713","丰乐种业","2024-09-30","A","0","0.141675","-0.103194"
"000713","丰乐种业","2024-12-31","A","0","0.105903","-0.060261"
"000713","丰乐种业","2024-12-31","B","0","-0.012648","0.021437"
"000713","丰乐种业","2025-03-31","A","0","0.015910","-0.054977"
"000713","丰乐种业","2025-06-30","A","0","-0.000265","-0.134218"
"000713","丰乐种业","2025-06-30","B","0","-0.055550","0.256229"
"000713","国投丰乐","2025-09-30","A","0","0.078783","-0.113276"
"000713","国投丰乐","2025-12-31","A","0","0.403818","-0.007883"
"000713","国投丰乐","2025-12-31","B","0","0.596347","0.149926"
"000713","国投丰乐","2026-03-31","A","0","0.020420","-0.112748"
"000715","中兴商业","2019-12-31","A","0","0.056714","0.059067"
"000715","中兴商业","2019-12-31","B","0","0.052808","0.058365"
"000715","中兴商业","2020-03-31","A","0","-0.028469","-0.717404"
"000715","中兴商业","2020-03-31","B","0","-0.027498","-0.719169"
"000715","中兴商业","2020-06-30","A","0","-0.026932","-0.706850"
"000715","中兴商业","2020-06-30","B","0","-0.025614","-0.708271"
"000715","中兴商业","2020-09-30","A","0","0.023776","-0.689791"
"000715","中兴商业","2020-09-30","B","0","0.025220","-0.691253"
"000715","中兴商业","2020-12-31","A","0","0.011957","-0.682298"
"000715","中兴商业","2020-12-31","B","0","0.012471","-0.684170"
"000715","中兴商业","2021-03-31","A","0","0.033428","0.131754"
"000715","中兴商业","2021-03-31","B","0","0.033712","0.134282"
"000715","中兴商业","2021-06-30","A","0","0.086253","0.113374"
"000715","中兴商业","2021-06-30","B","0","0.031627","0.115651"
"000715","中兴商业","2021-09-30","A","0","0.115533","0.052413"
"000715","中兴商业","2021-12-31","A","0","0.053070","0.011078"
"000715","中兴商业","2021-12-31","B","0","0.053588","0.014330"
"000715","中兴商业","2022-03-31","A","0","-0.010210","-0.091692"
"000715","中兴商业","2022-06-30","A","0","-0.001597","-0.199457"
"000715","中兴商业","2022-06-30","B","0","0.002830","-0.199519"
"000715","中兴商业","2022-09-30","A","0","0.016569","-0.180943"
"000715","中兴商业","2022-12-31","A","0","-0.016688","-0.201262"
"000715","中兴商业","2022-12-31","B","0","-0.013391","-0.202123"
"000715","中兴商业","2023-03-31","A","0","0.046815","0.060587"
"000715","中兴商业","2023-06-30","A","0","0.051284","0.168837"
"000715","中兴商业","2023-06-30","B","0","0.051224","0.169297"
"000715","中兴商业","2023-09-30","A","0","0.075332","0.136410"
"000715","中兴商业","2023-12-31","A","0","0.069143","0.168247"
"000715","中兴商业","2023-12-31","B","0","0.068301","0.166563"
"000715","中兴商业","2024-03-31","A","0","0.009982","-0.039960"
"000715","中兴商业","2024-06-30","A","0","0.003588","-0.038293"
"000715","中兴商业","2024-06-30","B","0","0.003808","-0.038259"
"000715","中兴商业","2024-09-30","A","0","0.021582","-0.078537"
"000715","中兴商业","2024-12-31","A","0","0.035067","-0.057570"
"000715","中兴商业","2024-12-31","B","0","0.034555","-0.056168"
"000715","中兴商业","2025-03-31","A","0","0.010934","-0.001151"
"000715","中兴商业","2025-06-30","A","0","-0.004451","-0.003001"
"000715","中兴商业","2025-06-30","B","0","-0.004153","-0.004289"
"000715","中兴商业","2025-09-30","A","0","0.014028","-0.007694"
"000715","中兴商业","2025-12-31","A","0","0.011298","-0.022568"
"000715","中兴商业","2025-12-31","B","0","0.010783","-0.022591"
"000715","中兴商业","2026-03-31","A","0","0.044244","-0.080989"
"000716","黑芝麻","2019-12-31","A","0","-0.018643","0.128957"
"000716","黑芝麻","2019-12-31","B","0","0.041233","0.143386"
"000716","黑芝麻","2020-03-31","A","0","-0.022537","-0.406805"
"000716","黑芝麻","2020-03-31","B","0","0.012274","-0.485693"
"000716","黑芝麻","2020-06-30","A","0","-0.021648","-0.259587"
"000716","黑芝麻","2020-06-30","B","0","0.014215","-0.139009"
"000716","黑芝麻","2020-09-30","A","0","-0.038303","-0.198435"
"000716","黑芝麻","2020-09-30","B","0","-0.003582","0.015143"
"000716","黑芝麻","2020-12-31","A","0","-0.016025","-0.141816"
"000716","黑芝麻","2020-12-31","B","0","-0.004836","-0.036356"
"000716","黑芝麻","2021-03-31","A","0","0.005598","0.490311"
"000716","黑芝麻","2021-03-31","B","0","0.056637","1.545002"
"000716","黑芝麻","2021-06-30","A","0","0.045701","0.201419"
"000716","黑芝麻","2021-06-30","B","0","0.103533","0.394936"
"000716","黑芝麻","2021-09-30","A","0","0.001548","0.147873"
"000716","黑芝麻","2021-12-31","A","0","-0.022418","0.047871"
"000716","黑芝麻","2021-12-31","B","0","-0.062877","0.033676"
"000716","黑芝麻","2022-03-31","A","0","-0.035349","-0.190347"
"000716","黑芝麻","2022-06-30","A","0","-0.071269","-0.266131"
"000716","黑芝麻","2022-06-30","B","0","-0.065200","-0.392474"
"000716","黑芝麻","2022-09-30","A","0","-0.074617","-0.263879"
"000716","黑芝麻","2022-12-31","A","0","-0.081492","-0.250683"
"000716","黑芝麻","2022-12-31","B","0","0.082659","-0.519734"
"000716","黑芝麻","2023-03-31","A","0","0.003420","-0.092225"
"000716","黑芝麻","2023-06-30","A","0","-0.065663","-0.055605"
"000716","黑芝麻","2023-06-30","B","0","0.049801","-0.008149"
"000716","黑芝麻","2023-09-30","A","0","-0.050958","-0.052889"
"000716","黑芝麻","2023-12-31","A","0","-0.051032","-0.112518"
"000716","黑芝麻","2023-12-31","B","0","0.004214","0.599619"
"000716","黑芝麻","2024-03-31","A","0","-0.011631","-0.257031"
"000716","黑芝麻","2024-06-30","A","0","0.015200","-0.205059"
"000716","黑芝麻","2024-06-30","B","0","0.001780","0.044718"
"000716","黑芝麻","2024-09-30","A","0","0.002884","-0.173655"
"000716","黑芝麻","2024-12-31","A","0","0.036622","-0.079206"
"000716","黑芝麻","2024-12-31","B","0","0.032992","0.070574"
"000716","黑芝麻","2025-03-31","A","0","-0.029806","-0.037396"
"000716","黑芝麻","2025-06-30","A","0","-0.003373","-0.046470"
"000716","黑芝麻","2025-06-30","B","0","0.001556","0.093525"
"000716","黑芝麻","2025-09-30","A","0","-0.008946","-0.075224"
"000716","黑芝麻","2025-12-31","A","0","-0.004069","-0.084465"
"000716","黑芝麻","2025-12-31","B","0","-0.019707","-0.095146"
"000716","黑芝麻","2026-03-31","A","0","-0.011574","0.462263"
"000717","韶钢松山","2019-12-31","A","0","0.045335","0.074899"
"000717","韶钢松山","2019-12-31","B","0","0.049729","0.068849"
"000717","韶钢松山","2020-03-31","A","0","0.038952","-0.056623"
"000717","韶钢松山","2020-03-31","B","0","0.040515","-0.044086"
"000717","韶钢松山","2020-06-30","A","0","0.000795","0.055200"
"000717","韶钢松山","2020-06-30","B","0","0.018343","0.059269"
"000717","韶钢松山","2020-09-30","A","0","0.104632","0.038722"
"000717","韶钢松山","2020-09-30","B","0","0.124000","0.037724"
"000717","韶钢松山","2020-12-31","A","0","0.034062","0.082776"
"000717","韶钢松山","2020-12-31","B","0","0.052193","0.081548"
"000717","韶钢松山","2021-03-31","A","0","0.222852","0.256725"
"000717","韶钢松山","2021-06-30","A","0","0.233551","0.432153"
"000717","韶钢松山","2021-09-30","A","0","0.262563","0.489945"
"000717","韶钢松山","2021-12-31","A","0","0.159880","0.441344"
"000717","韶钢松山","2022-03-31","A","0","0.063812","-0.118774"
"000717","韶钢松山","2022-06-30","A","0","0.143182","-0.143642"
"000717","韶钢松山","2022-09-30","A","0","0.036958","-0.184362"
"000717","中南股份","2022-12-31","A","0","-0.022519","-0.135847"
"000717","中南股份","2023-03-31","A","0","0.065108","0.306456"
"000717","中南股份","2023-06-30","A","0","0.059375","0.098335"
"000717","中南股份","2023-06-30","B","0","0.059785",""
"000717","中南股份","2023-09-30","A","0","0.050686","0.087674"
"000717","中南股份","2023-12-31","A","0","0.051515","-0.007368"
"000717","中南股份","2023-12-31","B","0","0.052466",""
"000717","中南股份","2024-03-31","A","0","-0.018190","-0.113148"
"000717","中南股份","2024-06-30","A","0","-0.053384","-0.169283"
"000717","中南股份","2024-06-30","B","0","-0.052896","-0.164186"
"000717","中南股份","2024-09-30","A","0","-0.060706","-0.224006"
"000717","中南股份","2024-12-31","A","0","-0.045627","-0.200913"
"000717","中南股份","2024-12-31","B","0","-0.045081","-0.193810"
"000717","中南股份","2025-03-31","A","0","-0.010845","-0.295532"
"000717","中南股份","2025-06-30","A","0","-0.037029","-0.212215"
"000717","中南股份","2025-06-30","B","0","-0.034705","-0.209899"
"000717","中南股份","2025-09-30","A","0","-0.015840","-0.132678"
"000717","中南股份","2025-12-31","A","0","-0.092896","-0.161816"
"000717","中南股份","2025-12-31","B","0","-0.090985","-0.160825"
"000717","中南股份","2026-03-31","A","0","0.023860","0.005095"
"000718","苏宁环球","2019-12-31","A","0","-0.048154","0.209782"
"000718","苏宁环球","2019-12-31","B","0","-0.007431","-0.269169"
"000718","苏宁环球","2020-03-31","A","0","-0.007600","0.214759"
"000718","苏宁环球","2020-03-31","B","0","0.012241","-0.002393"
"000718","苏宁环球","2020-06-30","A","0","-0.073179","0.071663"
"000718","苏宁环球","2020-06-30","B","0","-0.023185","0.178327"
"000718","苏宁环球","2020-09-30","A","0","-0.067024","-0.020184"
"000718","苏宁环球","2020-09-30","B","0","-0.022439","-0.072128"
"000718","苏宁环球","2020-12-31","A","0","-0.111610","0.092541"
"000718","苏宁环球","2020-12-31","B","0","0.030833","-0.302800"
"000718","苏宁环球","2021-03-31","A","0","0.003530","0.019450"
"000718","苏宁环球","2021-03-31","B","0","-0.011531",""
"000718","苏宁环球","2021-06-30","A","0","-0.024117","-0.081715"
"000718","苏宁环球","2021-06-30","B","0","-0.127485",""
"000718","苏宁环球","2021-09-30","A","0","-0.013558","-0.017026"
"000718","苏宁环球","2021-12-31","A","0","-0.041584","-0.302533"
"000718","苏宁环球","2021-12-31","B","0","-0.125409","0.127461"
"000718","苏宁环球","2022-03-31","A","0","0.034372","-0.396947"
"000718","苏宁环球","2022-06-30","A","0","0.038238","-0.330164"
