"Symbol","ShortName","EventID","DeclareType","DeclareDate","EventSignDate","CaseReason","LAValue","LAStatus","ExecutnStus"
"002775","文科园林","290000097516","临时公告","2023-08-22","2023-08-04","建设工程施工合同纠纷","2061133.68","已受理",""
"002775","文科园林","290000097521","临时公告","2023-08-22","2023-08-18","建设工程施工合同纠纷","18080707.78","已受理",""
"002775","文科园林","290000097518","临时公告","2023-08-22","2023-08-14","建设工程施工合同纠纷","2912569.00","已受理",""
"002775","文科园林","290000097520","临时公告","2023-08-22","2023-08-16","建设工程施工合同纠纷","8827983.55","已受理",""
"002775","文科园林","290000097519","临时公告","2023-08-22","2023-08-16","建设工程施工合同纠纷","9082620.74","已受理",""
"002775","文科园林","290000097522","临时公告","2023-08-22","2023-08-18","建设工程施工合同纠纷","1214443.52","已受理",""
"002775","文科园林","290000097806","临时公告","2023-08-26","2023-08-23","建设工程施工合同纠纷","139519267.44","已受理",""
"002775","文科园林","290000088749","临时公告","2023-09-09","2023-09-08","建设工程施工合同纠纷","84643077.38","裁决",""
"002775","文科园林","290000098558","临时公告","2023-09-16","2023-09-11","建设工程施工合同纠纷","1560614.05","已受理",""
"002775","文科园林","290000098559","临时公告","2023-09-16","2023-09-11","票据纠纷","1523433.23","已受理",""
"002775","文科园林","290000098560","临时公告","2023-09-16","2023-09-13","建设工程施工合同纠纷","8866040.41","已受理",""
"002775","文科园林","290000098561","临时公告","2023-09-16","","建设工程施工合同纠纷","14137300.33","已受理",""
"002775","文科园林","290000098562","临时公告","2023-09-16","","建设工程施工合同纠纷","15935552.79","审理中",""
"002775","文科园林","290000098563","临时公告","2023-09-16","","建设工程施工合同纠纷","13214732.47","审理中",""
"002775","文科园林","290000098564","临时公告","2023-09-16","","建设工程施工合同纠纷","3678782.69","审理中",""
"002775","文科园林","290000098565","临时公告","2023-09-16","","建设工程施工合同纠纷","2122311.69","审理中",""
"002775","文科园林","290000098566","临时公告","2023-09-16","2023-09-14","建设工程施工合同纠纷","15231348.40","已受理",""
"002775","文科园林","290000098933","临时公告","2023-09-29","2023-09-28","建设工程施工合同纠纷","20634699.65","已受理",""
"002775","文科园林","290000098934","临时公告","2023-09-29","","买卖合同纠纷","1133181.18","已受理",""
"002775","文科园林","290000098935","临时公告","2023-09-29","","买卖合同纠纷","2059376.58","已受理",""
"002775","文科园林","290000098936","临时公告","2023-09-29","","买卖合同纠纷","1117658.65","已受理",""
"002775","文科园林","290000098937","临时公告","2023-09-29","","建设工程施工合同纠纷","1740534.83","已受理",""
"002775","文科园林","290000098938","临时公告","2023-09-29","","买卖合同纠纷","1164225.90","已受理",""
"002775","文科园林","290000098939","临时公告","2023-09-29","","建设工程施工合同纠纷","3736968.09","已受理",""
"002775","文科园林","290000099416","临时公告","2023-10-20","","建设工程施工合同纠纷","1314371.80","起诉中",""
"002775","文科园林","290000099418","临时公告","2023-10-20","","建设工程施工合同纠纷","4640891.23","已受理",""
"002775","文科园林","290000099419","临时公告","2023-10-20","","建设工程施工合同纠纷","8363591.17","已受理",""
"002775","文科园林","290000099420","临时公告","2023-10-20","","贷款纠纷","2429274.69","起诉中",""
"002775","文科园林","290000099417","临时公告","2023-10-20","","建设工程施工合同纠纷","8599854.89","审理中",""
"002775","文科园林","290000099526","临时公告","2023-10-24","2023-10-20","建设工程施工合同纠纷","111901807.12","已受理",""
"002775","文科园林","290000099527","临时公告","2023-10-24","","建设工程施工合同纠纷","1453001.13","已受理",""
"002775","文科园林","290000099528","临时公告","2023-10-24","","欠款纠纷","1603793.00","审理中",""
"002775","文科园林","290000099735","临时公告","2023-10-31","","建设工程施工合同纠纷","9411748.11","已受理",""
"002775","文科园林","290000099736","临时公告","2023-10-31","","建设工程施工合同纠纷","1588067.68","已受理",""
"002775","文科园林","290000099737","临时公告","2023-10-31","","建设工程施工合同纠纷","1306439.59","已受理",""
"002775","文科园林","290000099738","临时公告","2023-10-31","","建设工程施工合同纠纷","7783667.97","已受理",""
"002775","文科园林","290000099739","临时公告","2023-10-31","","建设工程施工合同纠纷","13614437.23","已受理",""
"002775","文科园林","290000100085","临时公告","2023-11-10","2023-11-09","建设工程施工合同纠纷","22946879.20","已受理",""
"002775","文科园林","290000100086","临时公告","2023-11-10","","建设工程施工合同纠纷","10087736.85","审理中",""
"002775","文科园林","290000100285","临时公告","2023-11-18","2023-11-14","建设工程施工合同纠纷","2459282.71","已受理",""
"002775","文科园林","290000100286","临时公告","2023-11-18","2023-11-14","建设工程施工合同纠纷","4136882.37","已受理",""
"002775","文科园林","290000100287","临时公告","2023-11-18","2023-11-14","建设工程施工合同纠纷","1018709.19","已受理",""
"002775","文科园林","290000100288","临时公告","2023-11-18","2023-11-16","建设工程施工合同纠纷","15521493.73","已受理",""
"002775","文科园林","290000100289","临时公告","2023-11-18","2023-11-16","建设工程施工合同纠纷","1048549.34","已受理",""
"002775","文科园林","290000100290","临时公告","2023-11-18","2023-11-16","建设工程施工合同纠纷","4898632.12","已受理",""
"002775","文科园林","290000100291","临时公告","2023-11-18","2023-11-16","建设工程施工合同纠纷","8181382.83","已受理",""
"002775","文科园林","290000100781","临时公告","2023-12-01","2023-11-24","建设工程施工合同纠纷","1935919.14","已受理",""
"002775","文科园林","290000100782","临时公告","2023-12-01","2023-11-29","建设工程施工合同纠纷","11374307.89","已受理",""
"002775","文科园林","290000100783","临时公告","2023-12-01","2023-11-30","建设工程施工合同纠纷","7227431.00","已受理",""
"002775","文科园林","290000101035","临时公告","2023-12-08","","建设工程施工合同纠纷","11625591.99","审理中",""
"002775","文科园林","290000101036","临时公告","2023-12-08","2023-12-04","建设工程施工合同纠纷","3066733.82","已受理",""
"002775","文科园林","290000101037","临时公告","2023-12-08","2023-12-05","建设工程施工合同纠纷","5760632.38","已受理",""
"002775","文科园林","290000101038","临时公告","2023-12-08","2023-12-05","建设工程施工合同纠纷","2439545.53","已受理",""
"002775","文科园林","290000101249","临时公告","2023-12-13","","建设工程施工合同纠纷","22763103.75","已受理",""
"002775","文科园林","290000101250","临时公告","2023-12-13","","建设工程施工合同纠纷","22006106.58","已受理",""
"002775","文科园林","290000101251","临时公告","2023-12-13","","建设工程施工合同纠纷","9433081.63","已受理",""
"002775","文科园林","290000101252","临时公告","2023-12-13","","建设工程施工合同纠纷","8123314.81","已受理",""
"002775","文科园林","290000096831","临时公告","2023-12-22","2023-12-20","建设工程施工合同纠纷","23508339.23","裁决",""
"002775","文科园林","290000101901","临时公告","2023-12-30","2023-12-22","建设工程施工合同纠纷","10232561.09","已受理",""
"002775","文科园林","290000101902","临时公告","2023-12-30","2023-12-26","建设工程施工合同纠纷","1649820.06","已受理",""
"002775","文科园林","290000101903","临时公告","2023-12-30","2023-12-26","建设工程施工合同纠纷","9273875.27","已受理",""
"002775","文科股份","290000101249","临时公告","2024-01-04","","建设工程施工合同纠纷","17526157.10","裁决",""
"002775","文科股份","290000097806","临时公告","2024-01-04","","建设工程施工合同纠纷","139519267.44","裁决",""
"002775","文科股份","290000102044","临时公告","2024-01-04","","建设工程施工合同纠纷","2259978.45","已受理",""
"002775","文科股份","290000102472","临时公告","2024-01-18","2024-01-03","票据纠纷","4475592.93","已受理",""
"002775","文科股份","290000102473","临时公告","2024-01-18","","建设工程施工合同纠纷","1661958.70","审理中",""
"002775","文科股份","290000102474","临时公告","2024-01-18","2024-01-12","建设工程施工合同纠纷","6261368.74","已受理",""
"002775","文科股份","290000102475","临时公告","2024-01-18","2024-01-15","建设工程施工合同纠纷","9412748.33","已受理",""
"002775","文科股份","290000102476","临时公告","2024-01-18","2024-01-15","建设工程施工合同纠纷","1246020.00","已受理",""
"002775","文科股份","290000102477","临时公告","2024-01-18","2024-01-16","建设工程施工合同纠纷","11866582.88","已受理",""
"002775","文科股份","290000102741","临时公告","2024-01-27","2024-01-17","票据纠纷","3692008.76","已受理",""
"002775","文科股份","290000102742","临时公告","2024-01-27","2024-01-18","票据纠纷","2132574.01","已受理",""
"002775","文科股份","290000102743","临时公告","2024-01-27","2024-01-25","票据纠纷","1822391.91","已受理",""
"002775","文科股份","290000102744","临时公告","2024-01-27","2024-01-23","建设工程施工合同纠纷","5096330.20","已受理",""
"002775","文科股份","290000102740","临时公告","2024-01-27","2024-01-25","建设工程施工合同纠纷","46986820.98","已受理",""
"002775","文科股份","290000102840","临时公告","2024-02-01","2024-01-26","建设工程施工合同纠纷","22447660.95","已受理",""
"002775","文科股份","290000101250","临时公告","2024-02-01","","建设工程施工合同纠纷","22143140.90","裁决",""
"002775","文科股份","290000102841","临时公告","2024-02-01","","承揽合同纠纷","1153585.20","审理中",""
"002775","文科股份","290000102842","临时公告","2024-02-01","","建设工程施工合同纠纷","3746176.15","已受理",""
"002775","文科股份","290000102843","临时公告","2024-02-01","","票据纠纷","2531876.59","已受理",""
"002775","文科股份","290000102844","临时公告","2024-02-01","","建设工程施工合同纠纷","4213384.64","已受理",""
"002775","文科股份","290000104084","临时公告","2024-03-23","","建设工程施工合同纠纷","1406991.84","已受理",""
"002775","文科股份","290000104085","临时公告","2024-03-23","","票据纠纷","1000000.00","已受理",""
"002775","文科股份","290000104086","临时公告","2024-03-23","","建设工程施工合同纠纷","8287413.86","已受理",""
"002775","文科股份","290000104087","临时公告","2024-03-23","2024-03-21","建设工程施工合同纠纷","8255643.80","已受理",""
"002775","文科股份","290000104088","临时公告","2024-03-23","","买卖合同纠纷","1119004.29","审理中",""
"002775","文科股份","290000104747","临时公告","2024-04-12","2024-03-28","建设工程施工合同纠纷","4207799.05","已受理",""
"002775","文科股份","290000104746","临时公告","2024-04-12","2024-04-10","买卖合同纠纷","1323300.00","审理中",""
"002775","文科股份","290000104750","临时公告","2024-04-12","2024-04-08","建设工程施工合同纠纷","1252616.27","已受理",""
"002775","文科股份","290000104749","临时公告","2024-04-12","2024-04-08","建设工程施工合同纠纷","6211332.65","已受理",""
"002775","文科股份","290000104748","临时公告","2024-04-12","2024-04-01","建设工程施工合同纠纷","4861886.58","已受理",""
"002775","文科股份","290000104745","临时公告","2024-04-12","2024-03-25","买卖合同纠纷","2296792.75","审理中",""
"002775","文科股份","290000105986","临时公告","2024-05-10","","建设工程施工合同纠纷","4742471.68","审理中",""
"002775","文科股份","290000105987","临时公告","2024-05-10","","买卖合同纠纷","1687613.57","审理中",""
"002775","文科股份","290000105989","临时公告","2024-05-10","","建设工程施工合同纠纷","2977052.04","审理中",""
"002775","文科股份","290000105988","临时公告","2024-05-10","2024-04-29","建设工程施工合同纠纷","22088007.08","已受理",""
"002775","文科股份","290000109946","临时公告","2024-07-06","2024-06-11","买卖合同纠纷","1632337.95","已受理",""
"002775","文科股份","290000109947","临时公告","2024-07-06","2024-06-11","建筑设备租赁合同纠纷","1210730.94","已受理",""
"002775","文科股份","290000109948","临时公告","2024-07-06","2024-06-11","买卖合同纠纷","2687187.64","已受理",""
"002775","文科股份","290000109949","临时公告","2024-07-06","2024-06-14","建设工程施工合同纠纷","7608623.86","已受理",""
"002775","文科股份","290000109950","临时公告","2024-07-06","2024-06-17","建设工程施工合同纠纷","2208596.52","已受理",""
"002775","文科股份","290000109951","临时公告","2024-07-06","2024-06-17","建设工程施工合同纠纷","1835434.89","已受理",""
"002775","文科股份","290000109952","临时公告","2024-07-06","2024-06-17","建设工程施工合同纠纷","11764939.26","已受理",""
"002775","文科股份","290000109953","临时公告","2024-07-06","2024-06-17","建设工程施工合同纠纷","1207130.76","已受理",""
"002775","文科股份","290000109954","临时公告","2024-07-06","2024-06-17","建设工程施工合同纠纷","1861565.75","已受理",""
"002775","文科股份","290000109955","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","13022276.93","已受理",""
"002775","文科股份","290000109956","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","9893634.98","已受理",""
"002775","文科股份","290000109957","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","6735456.57","已受理",""
"002775","文科股份","290000109958","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","1989561.02","已受理",""
"002775","文科股份","290000109959","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","5785809.89","已受理",""
"002775","文科股份","290000109960","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","9034020.40","已受理",""
"002775","文科股份","290000109961","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","5030332.61","已受理",""
"002775","文科股份","290000109962","临时公告","2024-07-06","2024-07-02","建设工程施工合同纠纷","3458872.83","已受理",""
"002775","文科股份","290000111427","临时公告","2024-07-27","","买卖合同纠纷","1128500.00","审理中",""
"002775","文科股份","290000111428","临时公告","2024-07-27","","建设工程施工合同纠纷","3052885.15","审理中",""
"002775","文科股份","290000111429","临时公告","2024-07-27","","买卖合同纠纷","7390185.56","审理中",""
"002775","文科股份","290000111430","临时公告","2024-07-27","","贷款纠纷","10850350.40","审理中",""
"002775","文科股份","290000111431","临时公告","2024-07-27","","建设工程施工合同纠纷","1020107.30","审理中",""
"002775","文科股份","290000111432","临时公告","2024-07-27","","建设工程施工合同纠纷","9959025.43","审理中",""
"002775","文科股份","290000111433","临时公告","2024-07-27","","建设工程施工合同纠纷","12025458.87","审理中",""
"002775","文科股份","290000111434","临时公告","2024-07-27","","票据纠纷","1089818.12","审理中",""
"002775","文科股份","290000111435","临时公告","2024-07-27","","票据纠纷","1725774.65","审理中",""
"002775","文科股份","290000111436","临时公告","2024-07-27","2024-07-26","票据纠纷","6588477.52","已受理",""
"002775","文科股份","290000111437","临时公告","2024-07-27","","建设工程施工合同纠纷","5402893.58","审理中",""
"002775","文科股份","290000111438","临时公告","2024-07-27","","建设工程施工合同纠纷","11644411.46","审理中",""
"002775","文科股份","290000099526","临时公告","2024-08-01","","建设工程施工合同纠纷","101634181.87","裁决",""
"002775","文科股份","290000111706","临时公告","2024-08-01","","建设工程施工合同纠纷","101634181.87","裁决",""
"002775","文科股份","290000102840","临时公告","2024-08-01","","建设工程施工合同纠纷","21186622.78","裁决",""
"002775","文科股份","290000098933","临时公告","2024-08-29","","建设工程施工合同纠纷","11895264.89","裁决",""
"002775","文科股份","290000094005","临时公告","2024-08-29","","建设工程施工合同纠纷","32852807.94","裁决",""
"002775","文科股份","290000121926","临时公告","2024-08-29","2024-08-06","买卖合同纠纷","308786743.00","已受理",""
"002775","文科股份","290000121927","临时公告","2024-08-29","2024-08-06","买卖合同纠纷","1086084.32","已受理",""
"002775","文科股份","290000121928","临时公告","2024-08-29","2024-08-22","买卖合同纠纷","1860142.68","已受理",""
"002775","文科股份","290000121929","临时公告","2024-08-29","","票据纠纷","9621699.28","已受理",""
"002775","文科股份","290000115765","临时公告","2024-09-10","","建设工程施工合同纠纷","563405400.00","已受理",""
"002775","文科股份","290000115766","临时公告","2024-09-10","2024-09-05","建设工程施工合同纠纷","1807330.49","已受理",""
"002775","文科股份","290000094005","临时公告","2024-10-08","","建设工程施工合同纠纷","32852807.94","驳回申请",""
"002775","文科股份","290000117745","临时公告","2024-10-08","","建设工程施工合同纠纷","9751463.03","已受理",""
"002775","文科股份","290000117746","临时公告","2024-10-08","","建设工程施工合同纠纷","9799786.63","已受理",""
"002775","文科股份","290000117747","临时公告","2024-10-08","","建设工程施工合同纠纷","4083555.42","审理中",""
"002775","文科股份","290000100085","临时公告","2024-11-02","","建设工程施工合同纠纷","19607278.89","裁决",""
"002775","文科股份","290000119408","临时公告","2024-11-02","","建设工程施工合同纠纷","16530448.49","已受理",""
"002775","文科股份","290000119409","临时公告","2024-11-02","","建设工程施工合同纠纷","28216363.68","审理中",""
"002775","文科股份","290000119410","临时公告","2024-11-02","","买卖合同纠纷","1397596.23","审理中",""
"002775","文科股份","290000119411","临时公告","2024-11-02","","建设工程施工合同纠纷","3064000.00","审理中",""
"002775","文科股份","290000119412","临时公告","2024-11-02","","建设工程施工合同纠纷","1495555.55","已受理",""
"002775","文科股份","290000119413","临时公告","2024-11-02","","建设工程施工合同纠纷","1942026.28","已受理",""
"002775","文科股份","290000119414","临时公告","2024-11-02","","建设工程施工合同纠纷","1338568.09","已受理",""
"002775","文科股份","290000120727","临时公告","2024-11-30","2024-11-06","建设工程施工合同纠纷","2696496.37","审理中",""
"002775","文科股份","290000120728","临时公告","2024-11-30","2024-11-06","建设工程施工合同纠纷","1000317.65","审理中",""
"002775","文科股份","290000120729","临时公告","2024-11-30","2024-11-06","建设工程施工合同纠纷","1250824.97","审理中",""
"002775","文科股份","290000120730","临时公告","2024-11-30","2024-11-06","建设工程施工合同纠纷","6401398.43","审理中",""
"002775","文科股份","290000120731","临时公告","2024-11-30","2024-11-06","建设工程施工合同纠纷","2710713.62","审理中",""
"002775","文科股份","290000120732","临时公告","2024-11-30","2024-11-06","票据纠纷","1133517.58","审理中",""
"002775","文科股份","290000120733","临时公告","2024-11-30","2024-11-27","建设工程施工合同纠纷","16336359.60","审理中",""
"002775","文科股份","290000120734","临时公告","2024-11-30","2024-11-27","劳务纠纷","2409700.81","审理中",""
"002775","文科股份","290000120735","临时公告","2024-11-30","2024-11-27","建设工程合同纠纷","4399552.33","审理中",""
"002775","文科股份","290000120736","临时公告","2024-11-30","2024-11-28","合同纠纷","10332692.23","已受理",""
"002775","文科股份","290000120737","临时公告","2024-11-30","2024-11-28","建设工程施工合同纠纷","3158806.19","审理中",""
"002775","文科股份","290000120738","临时公告","2024-11-30","2024-11-28","建设工程施工合同纠纷","6453109.88","审理中",""
"002775","文科股份","290000120739","临时公告","2024-11-30","2024-11-29","买卖合同纠纷","1057361.00","审理中",""
"002775","文科股份","290000099526","临时公告","2024-12-17","","建设工程施工合同纠纷","101634181.87","维持原判(原裁决)",""
"002775","文科股份","290000111706","临时公告","2024-12-17","","建设工程施工合同纠纷","101634181.87","维持原判(原裁决)",""
"002775","文科股份","290000121484","临时公告","2024-12-17","2024-12-05","票据纠纷","1709327.81","审理中",""
"002775","文科股份","290000121485","临时公告","2024-12-17","2024-12-05","票据纠纷","4300465.99","审理中",""
"002775","文科股份","290000121483","临时公告","2024-12-17","","贷款纠纷","63223700.00","已受理",""
"002775","文科股份","290000102740","临时公告","2025-04-04","","建设工程施工合同纠纷","46986820.98","裁决",""
"002775","文科股份","290000124978","临时公告","2025-04-04","2025-04-03","债权纠纷","7310899.69","审理中",""
"002775","文科股份","290000124979","临时公告","2025-04-04","2025-04-03","债权纠纷","22617844.29","审理中",""
"002775","文科股份","290000124980","临时公告","2025-04-04","2025-04-03","建设工程施工合同纠纷","1264558.41","审理中",""
"002775","文科股份","290000124981","临时公告","2025-04-04","2025-04-03","建设工程施工合同纠纷","15109032.07","审理中",""
"002775","文科股份","290000124982","临时公告","2025-04-04","2025-04-03","建设工程施工合同纠纷","5446024.13","审理中",""
"002775","文科股份","290000124983","临时公告","2025-04-04","2025-04-03","建设工程施工合同纠纷","4900730.64","审理中",""
"002775","文科股份","290000124984","临时公告","2025-04-04","2025-04-03","买卖合同纠纷","1190637.33","审理中",""
"002775","文科股份","290000124985","临时公告","2025-04-04","2025-04-03","买卖合同纠纷","1259147.76","审理中",""
"002775","文科股份","290000124986","临时公告","2025-04-04","2025-03-21","建设工程施工合同纠纷","2285567.57","审理中",""
"002775","文科股份","290000124987","临时公告","2025-04-04","2025-03-21","其他","1725518.00","审理中",""
"002775","文科股份","290000124988","临时公告","2025-04-04","2025-03-12","买卖合同纠纷","3423772.50","审理中",""
"002775","文科股份","290000124989","临时公告","2025-04-04","2025-02-18","劳务纠纷","1048550.38","审理中",""
"002775","文科股份","290000124990","临时公告","2025-04-04","2025-02-18","劳务纠纷","1859195.25","审理中",""
"002775","文科股份","290000124991","临时公告","2025-04-04","2025-02-10","建设工程施工合同纠纷","2036874.09","审理中",""
"002775","文科股份","290000124992","临时公告","2025-04-04","2025-02-07","买卖合同纠纷","4008966.00","审理中",""
"002775","文科股份","290000124993","临时公告","2025-04-04","2024-12-27","劳务纠纷","1832289.15","审理中",""
"002775","文科股份","290000115765","临时公告","2025-04-30","","建设工程施工合同纠纷","563405400.00","裁决",""
"002775","文科股份","290000126147","临时公告","2025-04-30","","建筑工程施工合同纠纷","36332566.42","已受理",""
"002775","文科股份","290000126148","临时公告","2025-04-30","","建筑工程施工合同纠纷","49130552.81","已受理",""
"002775","文科股份","290000126149","临时公告","2025-04-30","","建筑工程施工合同纠纷","10300691.41","审理中",""
"002775","文科股份","290000126150","临时公告","2025-04-30","2025-04-28","合同纠纷","5463792.75","审理中",""
"002775","文科股份","290000126677","临时公告","2025-05-24","2025-05-23","建设工程施工合同纠纷","10693918.35","审理中",""
"002775","文科股份","290000126678","临时公告","2025-05-24","2025-05-21","建设工程分包合同纠纷","2552069.64","审理中",""
"002775","文科股份","290000126679","临时公告","2025-05-24","2025-05-07","建设工程施工合同纠纷","1229412.17","审理中",""
"002775","文科股份","290000126680","临时公告","2025-05-24","2025-05-06","买卖合同纠纷","2250195.81","审理中",""
"002775","文科股份","290000126681","临时公告","2025-05-24","2025-04-29","建设工程施工合同纠纷","5133334.67","审理中",""
"002775","文科股份","290000126682","临时公告","2025-05-24","2025-04-28","建设工程施工合同纠纷","3721622.60","审理中",""
"002775","文科股份","290000127292","临时公告","2025-06-14","2025-06-09","建设工程施工合同纠纷","9395800.00","审理中",""
"002775","文科股份","290000097806","临时公告","2025-06-14","","建设工程施工合同纠纷","15015252.39","裁决",""
"002775","文科股份","290000097806","临时公告","2025-06-14","2024-05-21","建设工程施工合同纠纷","139519267.44","发回重审",""
"002775","文科股份","290000127291","临时公告","2025-06-14","","建设工程施工合同纠纷","273102.30","裁决",""
"002775","文科股份","290000127539","临时公告","2025-06-28","","建设工程施工合同纠纷","16078391.30","已受理",""
"002775","文科股份","290000127540","临时公告","2025-06-28","","建设工程施工合同纠纷","1872668.57","已受理",""
"002775","文科股份","290000127541","临时公告","2025-06-28","","建设工程施工合同纠纷","1517313.75","已受理",""
"002775","文科股份","290000127542","临时公告","2025-06-28","","买卖合同纠纷","2096440.00","审理中",""
"002775","文科股份","290000127543","临时公告","2025-06-28","","建设工程合同纠纷","4575743.84","审理中",""
"002775","文科股份","290000127544","临时公告","2025-06-28","","买卖合同纠纷","2210549.77","审理中",""
"002775","文科股份","290000126147","临时公告","2025-07-02","","建筑工程施工合同纠纷","20783143.97","裁决",""
"002775","文科股份","290000126148","临时公告","2025-07-02","","建筑工程施工合同纠纷","20107938.40","裁决",""
"002775","文科股份","290000127654","临时公告","2025-07-02","","建设工程施工合同纠纷","1152634.35","已受理",""
"002775","文科股份","290000127655","临时公告","2025-07-02","","建设工程施工合同纠纷","2166305.15","审理中",""
"002775","文科股份","290000128243","临时公告","2025-07-18","2025-07-04","合同纠纷","3014987.90","审理中",""
"002775","文科股份","290000128244","临时公告","2025-07-18","2025-07-16","建设工程施工合同纠纷","2683162.72","已受理",""
"002775","文科股份","290000128245","临时公告","2025-07-18","2025-07-16","合同纠纷","5540362.64","已受理",""
"002775","文科股份","290000128246","临时公告","2025-07-18","2025-07-09","买卖合同纠纷","1163976.00","审理中",""
"002775","文科股份","290000128247","临时公告","2025-07-18","2025-07-15","建设工程施工合同纠纷","6501654.00","审理中",""
"002775","文科股份","290000128242","临时公告","2025-07-18","","建设工程分包合同纠纷","25322012.68","已受理",""
"002775","文科股份","290000128592","临时公告","2025-07-24","","贷款纠纷","28737368.44","已受理",""
"002775","文科股份","290000128593","临时公告","2025-07-24","","建设工程施工合同纠纷","12306546.23","已受理",""
"002775","文科股份","290000128594","临时公告","2025-07-24","","建设工程施工合同纠纷","5985507.50","已受理",""
"002775","文科股份","290000128595","临时公告","2025-07-24","","建设工程施工合同纠纷","9029867.19","审理中",""
"002775","文科股份","290000129145","临时公告","2025-08-04","2025-07-30","分包合同纠纷","13524954.34","已受理",""
"002775","文科股份","290000129165","临时公告","2025-08-04","","建设工程施工合同纠纷","13069433.63","审理中",""
"002775","文科股份","290000129973","临时公告","2025-08-20","2025-08-13","建设工程施工合同纠纷","13312296.25","已受理",""
"002775","文科股份","290000130875","临时公告","2025-09-13","","建设工程施工合同纠纷","23728330.99","起诉中",""
"002775","文科股份","290000130876","临时公告","2025-09-13","2025-09-08","票据纠纷","11663647.68","审理中",""
"002775","文科股份","290000130877","临时公告","2025-09-13","2025-09-08","票据纠纷","20372052.33","审理中",""
"002775","文科股份","290000133285","临时公告","2025-11-20","2025-11-18","建设工程施工合同纠纷","12361483.54","已受理",""
"002775","文科股份","290000134906","临时公告","2025-12-27","2025-12-06","建设工程合同纠纷","11386432.60","审理中",""
"002775","文科股份","290000134907","临时公告","2025-12-27","2025-12-15","建设工程分包合同纠纷","10861717.38","审理中",""
"002775","文科股份","290000134908","临时公告","2025-12-27","2025-12-18","建设工程分包合同纠纷","10270485.31","审理中",""
"002775","文科股份","290000137165","临时公告","2026-03-07","","建设工程施工合同纠纷","10488121.38","审理中",""
"002775","文科股份","290000137593","临时公告","2026-03-20","2026-03-13","建设工程合同纠纷","18899497.99","审理中",""
"002775","文科股份","290000130875","临时公告","2026-05-13","","建设工程施工合同纠纷","17473161.60","裁决",""
"002775","文科股份","290000139257","临时公告","2026-05-13","2026-05-11","其他","8613901.49","审理中",""
"002775","文科股份","290000141498","临时公告","2026-07-02","","买卖合同纠纷","1593240.00","审理中",""
"002775","文科股份","290000141499","临时公告","2026-07-02","","建设工程分包合同纠纷","1274617.04","审理中",""
"002775","文科股份","290000141500","临时公告","2026-07-02","2026-06-29","欠款纠纷","8825363.84","审理中",""
"002780","三夫户外","290000136566","临时公告","2026-02-11","","合同纠纷","121231000.00","已受理",""
"002781","奇信股份","290000058785","临时公告","2020-11-20","2020-11-18","建设工程施工合同纠纷","33642002.64","已受理",""
"002781","奇信股份","290000059028","临时公告","2020-12-01","","建设工程施工合同纠纷","68704475.39","已受理",""
"002781","奇信股份","290000060545","临时公告","2021-01-15","","建设工程施工合同纠纷","56306734.90","已受理",""
"002781","奇信股份","290000058785","临时公告","2021-01-15","","建设工程施工合同纠纷","32000000.00","和解",""
"002781","奇信股份","290000062507","临时公告","2021-03-25","","装饰装修合同纠纷","26721520.84","应诉",""
"002781","奇信股份","290000059028","临时公告","2021-03-27","","建设工程施工合同纠纷","32972361.49","已受理",""
"002781","奇信股份","290000064409","临时公告","2021-05-12","","装饰装修合同纠纷","19776500.00","审理中",""
"002781","奇信股份","290000064410","临时公告","2021-05-12","","建设工程施工合同纠纷","15844800.00","审理中",""
"002781","奇信股份","290000064411","临时公告","2021-05-12","","建设工程施工合同纠纷","15844800.00","审理中",""
"002781","奇信股份","290000064413","临时公告","2021-05-12","","装饰装修工程合同纠纷","13480300.00","未开庭",""
"002781","奇信股份","290000064414","临时公告","2021-05-12","","装饰装修工程合同纠纷","20775800.00","未开庭",""
"002781","奇信股份","290000064412","临时公告","2021-05-12","","建设工程施工合同纠纷","10469200.00","和解","执行中"
"002781","奇信股份","290000064412","临时公告","2021-05-14","","建设工程施工合同纠纷","1691867.91","和解","执行中"
"002781","奇信股份","290000059028","临时公告","2021-06-15","2021-06-10","建设工程施工合同纠纷","143558817.80","和解",""
"002781","奇信股份","290000060545","临时公告","2021-06-18","","建设工程施工合同纠纷","53641227.04","和解",""
"002781","奇信股份","290000064414","临时公告","2022-01-14","","装饰装修工程合同纠纷","18273227.61","申请强制执行",""
"002781","奇信股份","290000062507","临时公告","2022-01-14","","装饰装修合同纠纷","19000000.00","裁决",""
"002781","奇信股份","290000074491","临时公告","2022-01-14","","建设工程施工合同纠纷","14107400.00","未开庭",""
"002781","奇信股份","290000074492","临时公告","2022-01-14","","建设工程施工合同纠纷","20544200.00","审理中",""
"002781","奇信股份","290000074493","临时公告","2022-01-14","","贷款纠纷","9821600.00","审理中",""
"002781","奇信股份","290000064413","临时公告","2022-01-14","","装饰装修工程合同纠纷","2139590.00","裁决","执行中"
