"Stkcd","ShortName","Accper","Typrep","Source","F010101A","F010701B","F011201A"
"600313","农发种业","2025-12-31","A","0","2.148950","15.816677","0.433099"
"600313","农发种业","2025-12-31","B","0","1.750912","","0.445442"
"600313","农发种业","2026-03-31","A","0","2.112562","13.686290","0.390488"
"600315","上海家化","2019-12-31","A","0","2.051478","23.343652","0.436129"
"600315","上海家化","2019-12-31","B","0","2.824946","","0.235111"
"600315","上海家化","2020-03-31","A","0","2.065986","28.350542","0.433176"
"600315","上海家化","2020-03-31","B","0","2.751564","","0.242617"
"600315","上海家化","2020-06-30","A","0","1.943719","7.098299","0.453866"
"600315","上海家化","2020-06-30","B","0","2.513334","","0.260964"
"600315","上海家化","2020-09-30","A","0","2.038005","9.741530","0.442993"
"600315","上海家化","2020-09-30","B","0","2.800050","","0.239242"
"600315","上海家化","2020-12-31","A","0","2.140304","13.331799","0.424609"
"600315","上海家化","2020-12-31","B","0","3.084947","","0.219747"
"600315","上海家化","2021-03-31","A","0","1.985072","23.247197","0.441541"
"600315","上海家化","2021-03-31","B","0","2.977078","","0.226335"
"600315","上海家化","2021-06-30","A","0","1.932913","44.156510","0.453450"
"600315","上海家化","2021-06-30","B","0","2.763537","","0.242312"
"600315","上海家化","2021-09-30","A","0","1.849545","59.033852","0.449578"
"600315","上海家化","2021-12-31","A","0","2.112448","62.074382","0.426679"
"600315","上海家化","2021-12-31","B","0","3.119399","","0.229742"
"600315","上海家化","2022-03-31","A","0","1.951997","67.621337","0.431749"
"600315","上海家化","2022-06-30","A","0","1.704080","","0.446394"
"600315","上海家化","2022-06-30","B","0","2.572886","","0.257344"
"600315","上海家化","2022-09-30","A","0","1.890374","","0.421545"
"600315","上海家化","2022-12-31","A","0","1.855138","","0.409145"
"600315","上海家化","2022-12-31","B","0","2.580143","","0.240645"
"600315","上海家化","2023-03-31","A","0","1.729173","","0.404545"
"600315","上海家化","2023-06-30","A","0","1.755902","","0.392064"
"600315","上海家化","2023-06-30","B","0","2.183267","","0.274635"
"600315","上海家化","2023-09-30","A","0","1.784129","63.333810","0.371310"
"600315","上海家化","2023-12-31","A","0","1.959597","121.575842","0.344395"
"600315","上海家化","2023-12-31","B","0","2.779065","","0.220280"
"600315","上海家化","2024-03-31","A","0","1.786636","21.564576","0.330298"
"600315","上海家化","2024-06-30","A","0","1.726800","14.819832","0.343507"
"600315","上海家化","2024-06-30","B","0","2.641933","","0.236231"
"600315","上海家化","2024-09-30","A","0","1.894396","6.648433","0.311476"
"600315","上海家化","2024-12-31","A","0","1.961717","-25.971605","0.327086"
"600315","上海家化","2024-12-31","B","0","4.348925","","0.163199"
"600315","上海家化","2025-03-31","A","0","1.768857","34.105326","0.342287"
"600315","上海家化","2025-06-30","A","0","1.704189","38.681771","0.338366"
"600315","上海家化","2025-06-30","B","0","3.408620","","0.177082"
"600315","上海家化","2025-09-30","A","0","1.780977","51.611098","0.326526"
"600315","上海家化","2025-12-31","A","0","1.686560","43.696939","0.327555"
"600315","上海家化","2025-12-31","B","0","3.299138","","0.180773"
"600315","上海家化","2026-03-31","A","0","1.935250","3643.950885","0.334264"
"600316","洪都航空","2019-12-31","A","0","1.874218","2.765805","0.409539"
"600316","洪都航空","2019-12-31","B","0","1.861455","2.604876","0.406465"
"600316","洪都航空","2020-03-31","A","0","2.038227","-7.447642","0.445639"
"600316","洪都航空","2020-03-31","B","0","2.029100","-10.192373","0.442782"
"600316","洪都航空","2020-06-30","A","0","1.990596","4.544312","0.457090"
"600316","洪都航空","2020-06-30","B","0","1.974938","3.183861","0.455627"
"600316","洪都航空","2020-09-30","A","0","2.217011","2.954418","0.415841"
"600316","洪都航空","2020-09-30","B","0","2.217896","2.613526","0.410935"
"600316","洪都航空","2020-12-31","A","0","1.951941","11.138903","0.469570"
"600316","洪都航空","2020-12-31","B","0","1.939776","14.368699","0.467360"
"600316","洪都航空","2021-03-31","A","0","1.791817","32.971866","0.446731"
"600316","洪都航空","2021-03-31","B","0","1.778371","92.062552","0.444193"
"600316","洪都航空","2021-06-30","A","0","1.333723","","0.653669"
"600316","洪都航空","2021-06-30","B","0","1.334174","","0.653476"
"600316","洪都航空","2021-09-30","A","0","1.343213","","0.649827"
"600316","洪都航空","2021-12-31","A","0","1.263829","","0.707225"
"600316","洪都航空","2021-12-31","B","0","1.264143","","0.707224"
"600316","洪都航空","2022-03-31","A","0","1.281525","","0.695618"
"600316","洪都航空","2022-03-31","B","0","1.281630","","0.695725"
"600316","洪都航空","2022-06-30","A","0","1.291587","","0.688231"
"600316","洪都航空","2022-06-30","B","0","1.291749","","0.688304"
"600316","洪都航空","2022-09-30","A","0","1.281516","","0.696076"
"600316","洪都航空","2022-09-30","B","0","1.281641","","0.696181"
"600316","洪都航空","2022-12-31","A","0","1.288568","","0.692491"
"600316","洪都航空","2022-12-31","B","0","1.288653","","0.692694"
"600316","洪都航空","2023-03-31","A","0","1.318811","","0.672309"
"600316","洪都航空","2023-03-31","B","0","1.318811","","0.672309"
"600316","洪都航空","2023-06-30","A","0","1.350193","","0.652312"
"600316","洪都航空","2023-06-30","B","0","1.350193","","0.652312"
"600316","洪都航空","2023-09-30","A","0","1.344004","","0.657320"
"600316","洪都航空","2023-09-30","B","0","1.344004","","0.657320"
"600316","洪都航空","2023-12-31","A","0","1.339135","","0.660941"
"600316","洪都航空","2023-12-31","B","0","1.339135","","0.660941"
"600316","洪都航空","2024-03-31","A","0","1.354809","","0.651235"
"600316","洪都航空","2024-06-30","A","0","1.386265","","0.633319"
"600316","洪都航空","2024-09-30","A","0","1.363877","","0.649700"
"600316","洪都航空","2024-12-31","A","0","1.362562","","0.652687"
"600316","洪都航空","2025-03-31","A","0","1.361950","","0.653981"
"600316","洪都航空","2025-06-30","A","0","1.365276","","0.652521"
"600316","洪都航空","2025-09-30","A","0","1.337399","","0.670808"
"600316","洪都航空","2025-12-31","A","0","1.435568","","0.616296"
"600316","洪都航空","2026-03-31","A","0","1.457567","","0.607227"
"600317","营口港","2019-12-31","A","0","2.815880","13.431555","0.152411"
"600317","营口港","2019-12-31","B","0","1.210310","10.212192","0.153218"
"600317","营口港","2020-03-31","A","0","4.447756","30.391263","0.123109"
"600317","营口港","2020-03-31","B","0","1.823865","17.382441","0.126099"
"600317","营口港","2020-06-30","A","0","5.116223","58.103558","0.117929"
"600317","营口港","2020-06-30","B","0","2.173483","23.609071","0.120896"
"600317","营口港","2020-09-30","A","0","10.294257","37.319263","0.027165"
"600317","营口港","2020-09-30","B","0","3.573341","17.897132","0.024373"
"600319","ST 亚星","2019-12-31","A","0","0.480682","1.501348","0.949505"
"600319","ST 亚星","2019-12-31","B","0","0.478252","1.519021","0.949071"
"600319","ST 亚星","2020-03-31","A","0","0.765195","-39.395513","0.964776"
"600319","ST 亚星","2020-03-31","B","0","0.846710","-37.775109","0.964537"
"600319","ST 亚星","2020-06-30","A","0","0.566608","-131.730257","0.970289"
"600319","ST 亚星","2020-06-30","B","0","0.773654","-109.289452","0.969557"
"600319","ST 亚星","2020-09-30","A","0","0.287569","","0.971831"
"600319","ST 亚星","2020-09-30","B","0","0.696918","-34.638479","0.971746"
"600319","ST 亚星","2020-12-31","A","0","0.094663","","0.978537"
"600319","ST 亚星","2020-12-31","B","0","0.693047","-90.819401","0.969796"
"600319","ST 亚星","2021-03-31","A","0","0.152511","","0.985002"
"600319","ST 亚星","2021-03-31","B","0","0.712628","","0.976463"
"600319","*ST 亚星","2021-06-30","A","0","0.159282","-1543.564056","0.988078"
"600319","*ST 亚星","2021-06-30","B","0","0.501815","","0.978419"
"600319","*ST 亚星","2021-09-30","A","0","0.262144","-3.158704","0.998294"
"600319","*ST 亚星","2021-12-31","A","0","0.219078","12.573343","0.869891"
"600319","*ST 亚星","2021-12-31","B","0","0.780048","14.936357","0.809739"
"600319","*ST 亚星","2022-03-31","A","0","0.220728","0.615049","0.875516"
"600319","亚星化学","2022-06-30","A","0","0.202050","3.240587","0.859641"
"600319","亚星化学","2022-06-30","B","0","0.867368","0.184366","0.818773"
"600319","亚星化学","2022-09-30","A","0","0.334991","3.954496","0.702253"
"600319","亚星化学","2022-12-31","A","0","0.301254","5.200920","0.666907"
"600319","亚星化学","2022-12-31","B","0","1.579288","2.949795","0.553294"
"600319","亚星化学","2023-03-31","A","0","0.453674","-0.947718","0.699887"
"600319","亚星化学","2023-06-30","A","0","0.442687","-1.334920","0.734410"
"600319","亚星化学","2023-06-30","B","0","0.567815","-1.194490","0.580582"
"600319","亚星化学","2023-09-30","A","0","0.276149","-1.302959","0.738588"
"600319","亚星化学","2023-12-31","A","0","0.262007","1.151299","0.693481"
"600319","亚星化学","2023-12-31","B","0","0.502913","5.456118","0.469867"
"600319","亚星化学","2024-03-31","A","0","0.252546","-0.673823","0.713231"
"600319","亚星化学","2024-06-30","A","0","0.287531","-0.553590","0.736595"
"600319","亚星化学","2024-06-30","B","0","0.608883","-0.451948","0.554800"
"600319","亚星化学","2024-09-30","A","0","0.280735","-0.748814","0.754173"
"600319","亚星化学","2024-12-31","A","0","0.277478","-0.318946","0.768696"
"600319","亚星化学","2024-12-31","B","0","0.710148","0.362235","0.583092"
"600319","亚星化学","2025-03-31","A","0","0.254654","-1.069900","0.804978"
"600319","亚星化学","2025-06-30","A","0","0.255675","-1.101842","0.835015"
"600319","亚星化学","2025-06-30","B","0","0.693153","-0.792100","0.653182"
"600319","亚星化学","2025-09-30","A","0","0.196754","-1.169378","0.851505"
"600319","亚星化学","2025-12-31","A","0","0.190009","-0.799205","0.860948"
"600319","亚星化学","2025-12-31","B","0","0.752113","-0.298489","0.682175"
"600319","亚星化学","2026-03-31","A","0","0.212337","-1.013540","0.882859"
"600320","振华重工","2019-12-31","A","0","0.803373","1.394813","0.750425"
"600320","振华重工","2019-12-31","B","0","1.193690","1.589580","0.724672"
"600320","振华重工","2020-03-31","A","0","0.817439","0.577621","0.793758"
"600320","振华重工","2020-03-31","B","0","1.121243","1.488102","0.774884"
"600320","振华重工","2020-06-30","A","0","0.756553","0.941500","0.794154"
"600320","振华重工","2020-06-30","B","0","1.051304","2.032176","0.778727"
"600320","振华重工","2020-09-30","A","0","0.887114","1.178354","0.793864"
"600320","振华重工","2020-09-30","B","0","1.306357","1.445524","0.780104"
"600320","振华重工","2020-12-31","A","0","0.958353","1.449304","0.784731"
"600320","振华重工","2020-12-31","B","0","1.359274","1.215440","0.775334"
"600320","振华重工","2021-03-31","A","0","1.105478","1.225189","0.789097"
"600320","振华重工","2021-03-31","B","0","1.512733","0.778527","0.785144"
"600320","振华重工","2021-06-30","A","0","1.153432","1.330517","0.785654"
"600320","振华重工","2021-06-30","B","0","1.589324","0.981176","0.781217"
"600320","振华重工","2021-09-30","A","0","1.192801","1.380781","0.784547"
"600320","振华重工","2021-12-31","A","0","1.237614","1.911895","0.774677"
"600320","振华重工","2021-12-31","B","0","1.764544","1.302195","0.768813"
"600320","振华重工","2022-03-31","A","0","1.250304","1.392011","0.776770"
"600320","振华重工","2022-06-30","A","0","1.232349","1.789789","0.776185"
"600320","振华重工","2022-06-30","B","0","1.799664","0.904428","0.771782"
"600320","振华重工","2022-09-30","A","0","1.138942","2.103899","0.776551"
"600320","振华重工","2022-12-31","A","0","1.068669","1.845377","0.768295"
"600320","振华重工","2022-12-31","B","0","1.531187","1.174320","0.769200"
"600320","振华重工","2023-03-31","A","0","1.067810","2.030637","0.775384"
"600320","振华重工","2023-06-30","A","0","0.991506","3.294190","0.785644"
"600320","振华重工","2023-06-30","B","0","1.319870","1.055877","0.787706"
"600320","振华重工","2023-09-30","A","0","0.933301","2.480081","0.780237"
"600320","振华重工","2023-12-31","A","0","0.944226","2.437885","0.777682"
"600320","振华重工","2023-12-31","B","0","1.238288","1.082707","0.784205"
"600320","振华重工","2024-03-31","A","0","1.000219","2.338650","0.774536"
"600320","振华重工","2024-06-30","A","0","1.055042","3.283797","0.774853"
"600320","振华重工","2024-06-30","B","0","1.393588","1.222464","0.781787"
"600320","振华重工","2024-09-30","A","0","0.975855","2.499479","0.776973"
"600320","振华重工","2024-12-31","A","0","0.998984","3.884879","0.786371"
"600320","振华重工","2024-12-31","B","0","1.295680","2.461674","0.782531"
"600320","振华重工","2025-03-31","A","0","0.954870","14.489492","0.776534"
"600320","振华重工","2025-06-30","A","0","0.942107","6.813267","0.779841"
"600320","振华重工","2025-06-30","B","0","1.201703","2.008289","0.782557"
"600320","振华重工","2025-09-30","A","0","0.968204","4.616882","0.773984"
"600320","振华重工","2025-12-31","A","0","0.920704","4.378038","0.774130"
"600320","振华重工","2025-12-31","B","0","1.151922","1.491789","0.775875"
"600320","振华重工","2026-03-31","A","0","0.888432","3.980492","0.762253"
"600321","ST 正源","2019-12-31","A","0","1.336162","2.015571","0.228713"
"600321","ST 正源","2019-12-31","B","0","1.400203","2.129202","0.199345"
"600321","ST 正源","2020-03-31","A","0","2.274234","-5.203426","0.354592"
"600321","ST 正源","2020-03-31","B","0","1.361771","-0.630388","0.207669"
"600321","正源股份","2020-06-30","A","0","2.351005","-7.084501","0.347962"
"600321","正源股份","2020-06-30","B","0","1.057758","-0.582512","0.199310"
"600321","正源股份","2020-09-30","A","0","2.348204","-6.721472","0.350849"
"600321","正源股份","2020-09-30","B","0","1.100286","-7.834313","0.160578"
"600321","正源股份","2020-12-31","A","0","5.092174","-29.664135","0.556507"
"600321","正源股份","2020-12-31","B","0","1.439958","-2.146647","0.138138"
"600321","正源股份","2021-03-31","A","0","1.959651","-8.985065","0.584674"
"600321","正源股份","2021-03-31","B","0","1.442503","1.685277","0.141122"
"600321","正源股份","2021-06-30","A","0","2.185602","-3.451902","0.610164"
"600321","正源股份","2021-06-30","B","0","1.604356","11.291239","0.132209"
"600321","正源股份","2021-09-30","A","0","2.293225","-5.447608","0.630030"
"600321","正源股份","2021-12-31","A","0","1.295733","13.392634","0.620655"
"600321","正源股份","2021-12-31","B","0","1.515232","8.461919","0.163008"
"600321","正源股份","2022-03-31","A","0","1.319737","-41.361156","0.628350"
"600321","正源股份","2022-06-30","A","0","1.216130","-34.868473","0.639673"
"600321","正源股份","2022-06-30","B","0","1.265597","-6.369810","0.157720"
"600321","正源股份","2022-09-30","A","0","1.205981","-25.516052","0.647934"
"600321","正源股份","2022-12-31","A","0","1.149093","-41.522769","0.683539"
"600321","正源股份","2022-12-31","B","0","1.229006","-19.141920","0.173468"
"600321","正源股份","2023-03-31","A","0","1.265516","18.076339","0.675963"
"600321","正源股份","2023-06-30","A","0","1.338505","-3.266009","0.694678"
"600321","正源股份","2023-06-30","B","0","1.162864","-14.093052","0.217856"
"600321","正源股份","2023-09-30","A","0","1.232618","-8.614783","0.693632"
"600321","正源股份","2023-12-31","A","0","1.136605","-16.814461","0.726276"
"600321","正源股份","2023-12-31","B","0","1.194701","-10.923820","0.194491"
"600321","正源股份","2024-03-31","A","0","1.141276","-32.734578","0.724146"
"600322","天房发展","2019-12-31","A","0","1.532518","9.764293","0.787171"
"600322","天房发展","2019-12-31","B","0","0.878566","23.501169","0.820880"
"600322","天房发展","2020-03-31","A","0","1.535308","3.126969","0.785856"
"600322","天房发展","2020-03-31","B","0","0.882380","","0.823106"
"600322","天房发展","2020-06-30","A","0","1.322792","1.950125","0.791195"
"600322","天房发展","2020-06-30","B","0","0.830930","","0.822046"
"600322","天房发展","2020-09-30","A","0","1.260531","2.244221","0.787634"
"600322","天房发展","2020-09-30","B","0","0.773878","","0.817855"
"600322","天房发展","2020-12-31","A","0","1.375099","-30.937628","0.886858"
"600322","天房发展","2020-12-31","B","0","0.944410","","0.817035"
"600322","天房发展","2021-03-31","A","0","1.403704","","0.889811"
"600322","天房发展","2021-03-31","B","0","0.942646","-1756.382634","0.815093"
"600322","天房发展","2021-06-30","A","0","1.443467","","0.892597"
"600322","天房发展","2021-06-30","B","0","0.970537","","0.804168"
"600322","天房发展","2021-09-30","A","0","1.413634","","0.894121"
"600322","天房发展","2021-12-31","A","0","1.222312","-7.694140","0.944327"
"600322","天房发展","2021-12-31","B","0","0.825708","-0.670983","0.804035"
"600322","天房发展","2022-03-31","A","0","1.177768","-0.148381","0.954649"
"600322","天房发展","2022-06-30","A","0","1.344105","0.063203","0.959940"
"600322","天房发展","2022-06-30","B","0","0.837345","-0.075707","0.824361"
"600322","天房发展","2022-09-30","A","0","1.194214","1.142629","0.936106"
"600322","天房发展","2022-12-31","A","0","1.096891","0.651370","0.954899"
"600322","天房发展","2022-12-31","B","0","0.771308","0.536520","0.817002"
"600322","天房发展","2023-03-31","A","0","1.429157","0.468822","0.959450"
"600322","天房发展","2023-06-30","A","0","1.552574","0.777309","0.957056"
"600322","天房发展","2023-06-30","B","0","0.955773","0.255338","0.819133"
"600322","天房发展","2023-09-30","A","0","1.482841","1.121302","0.949778"
"600322","津投城开","2023-12-31","A","0","1.247079","1.020064","0.953130"
"600322","津投城开","2023-12-31","B","0","0.829928","0.846387","0.816760"
"600322","津投城开","2024-03-31","A","0","1.199068","-0.237681","0.966070"
"600322","津投城开","2024-06-30","A","0","1.317048","0.342072","0.966210"
"600322","津投城开","2024-06-30","B","0","0.762222","0.177573","0.818314"
"600322","津投城开","2024-09-30","A","0","1.367228","0.493781","0.967049"
"600322","津投城开","2024-12-31","A","0","1.427289","0.630396","0.963164"
"600322","津投城开","2024-12-31","B","0","0.871501","2.056014","0.776103"
"600322","津投城开","2025-03-31","A","0","1.464675","-0.582468","0.977556"
"600322","津投城开","2025-06-30","A","0","1.633734","-0.992501","1.003552"
"600322","津投城开","2025-06-30","B","0","0.992891","6.743893","0.723709"
"600322","津投城开","2025-09-30","A","0","1.499237","-0.951360","1.025754"
"600322","津投城开","2025-12-31","A","0","1.262413","-1.667654","0.656553"
"600322","津投城开","2025-12-31","B","0","1.643305","-16.151874","0.394573"
"600322","津投城开","2026-03-31","A","0","0.842811","","0.653154"
"600323","瀚蓝环境","2019-12-31","A","0","0.487687","5.980223","0.661564"
"600323","瀚蓝环境","2019-12-31","B","0","0.443420","2.637153","0.595019"
"600323","瀚蓝环境","2020-03-31","A","0","0.549237","3.346795","0.675460"
"600323","瀚蓝环境","2020-03-31","B","0","0.543273","1.038606","0.624194"
"600323","瀚蓝环境","2020-06-30","A","0","0.569066","4.650027","0.670165"
"600323","瀚蓝环境","2020-06-30","B","0","0.659929","1.746556","0.635892"
"600323","瀚蓝环境","2020-09-30","A","0","0.623453","4.857737","0.669571"
"600323","瀚蓝环境","2020-09-30","B","0","0.654542","1.970098","0.624053"
"600323","瀚蓝环境","2020-12-31","A","0","0.476122","5.012266","0.672249"
"600323","瀚蓝环境","2020-12-31","B","0","0.490908","1.668802","0.624766"
"600323","瀚蓝环境","2021-03-31","A","0","0.511234","3.723173","0.673958"
"600323","瀚蓝环境","2021-03-31","B","0","0.520147","0.829563","0.628024"
"600323","瀚蓝环境","2021-06-30","A","0","0.628204","4.522213","0.652817"
"600323","瀚蓝环境","2021-06-30","B","0","0.658340","2.669470","0.602140"
"600323","瀚蓝环境","2021-09-30","A","0","0.634046","4.493432","0.651344"
"600323","瀚蓝环境","2021-12-31","A","0","0.638541","4.084694","0.640156"
"600323","瀚蓝环境","2021-12-31","B","0","0.581840","2.145216","0.602951"
"600323","瀚蓝环境","2022-03-31","A","0","0.666222","2.912286","0.643674"
"600323","瀚蓝环境","2022-03-31","B","0","0.529424","0.947050","0.605990"
"600323","瀚蓝环境","2022-06-30","A","0","0.692160","3.880079","0.650859"
"600323","瀚蓝环境","2022-06-30","B","0","0.589654","1.049766","0.629209"
"600323","瀚蓝环境","2022-09-30","A","0","0.717593","3.935137","0.652516"
"600323","瀚蓝环境","2022-09-30","B","0","0.624280","1.547814","0.632603"
"600323","瀚蓝环境","2022-12-31","A","0","0.651860","3.853702","0.651544"
"600323","瀚蓝环境","2022-12-31","B","0","0.537971","1.647035","0.629879"
"600323","瀚蓝环境","2023-03-31","A","0","0.744557","4.270025","0.652553"
"600323","瀚蓝环境","2023-03-31","B","0","0.628225","0.644117","0.642138"
"600323","瀚蓝环境","2023-06-30","A","0","0.742625","4.400879","0.658572"
"600323","瀚蓝环境","2023-06-30","B","0","0.616978","0.760544","0.665661"
"600323","瀚蓝环境","2023-09-30","A","0","0.781609","4.645786","0.652456"
"600323","瀚蓝环境","2023-09-30","B","0","0.645667","0.943852","0.671271"
"600323","瀚蓝环境","2023-12-31","A","0","0.787981","4.642820","0.641321"
"600323","瀚蓝环境","2023-12-31","B","0","0.697857","1.076403","0.654169"
"600323","瀚蓝环境","2024-03-31","A","0","0.866534","5.159057","0.638193"
"600323","瀚蓝环境","2024-03-31","B","0","0.784750","3.550132","0.658475"
"600323","瀚蓝环境","2024-06-30","A","0","0.905112","5.393523","0.640136"
"600323","瀚蓝环境","2024-06-30","B","0","0.763381","2.103978","0.679084"
"600323","瀚蓝环境","2024-09-30","A","0","0.980669","5.522337","0.631320"
"600323","瀚蓝环境","2024-09-30","B","0","0.843629","4.539450","0.669403"
"600323","瀚蓝环境","2024-12-31","A","0","1.052566","5.199758","0.612753"
"600323","瀚蓝环境","2024-12-31","B","0","1.077056","18.484824","0.636050"
"600323","瀚蓝环境","2025-03-31","A","0","1.154286","5.552797","0.594285"
"600323","瀚蓝环境","2025-03-31","B","0","1.010627","0.843677","0.623583"
"600323","瀚蓝环境","2025-06-30","A","0","0.961296","5.812322","0.724621"
"600323","瀚蓝环境","2025-06-30","B","0","0.952776","1.862879","0.663852"
"600323","瀚蓝环境","2025-09-30","A","0","1.011694","5.145931","0.710639"
"600323","瀚蓝环境","2025-09-30","B","0","1.108025","8.445904","0.630354"
"600323","瀚蓝环境","2025-12-31","A","0","0.930539","4.677259","0.701467"
"600323","瀚蓝环境","2025-12-31","B","0","1.146013","17.812805","0.603686"
"600323","瀚蓝环境","2026-03-31","A","0","1.044989","4.993381","0.689699"
"600323","瀚蓝环境","2026-03-31","B","0","1.455494","3.216352","0.596958"
"600325","华发股份","2019-12-31","A","0","1.675273","17.386052","0.815067"
"600325","华发股份","2019-12-31","B","0","0.875138","","0.793930"
"600325","华发股份","2020-03-31","A","0","1.785528","46.433554","0.819409"
"600325","华发股份","2020-03-31","B","0","0.959824","0.870351","0.807957"
"600325","华发股份","2020-06-30","A","0","1.805108","25.578688","0.810339"
"600325","华发股份","2020-06-30","B","0","0.965074","9.754151","0.789980"
"600325","华发股份","2020-09-30","A","0","1.744767","25.733200","0.825481"
"600325","华发股份","2020-09-30","B","0","0.966250","5.682955","0.819584"
"600325","华发股份","2020-12-31","A","0","1.877690","24.655462","0.803180"
"600325","华发股份","2020-12-31","B","0","0.941895","7.960134","0.809313"
"600325","华发股份","2021-03-31","A","0","1.827803","22.490578","0.805059"
"600325","华发股份","2021-03-31","B","0","0.934995","0.627610","0.812551"
"600325","华发股份","2021-06-30","A","0","1.946220","21.674531","0.798779"
"600325","华发股份","2021-06-30","B","0","0.963728","1.723293","0.810499"
"600325","华发股份","2021-09-30","A","0","1.901924","20.538282","0.789758"
"600325","华发股份","2021-12-31","A","0","2.046287","30.064236","0.729927"
"600325","华发股份","2021-12-31","B","0","0.652975","3.199556","0.836806"
"600325","华发股份","2022-03-31","A","0","1.994157","21.357921","0.732071"
"600325","华发股份","2022-03-31","B","0","0.601402","0.521501","0.849191"
"600325","华发股份","2022-06-30","A","0","2.055765","16.163823","0.727629"
"600325","华发股份","2022-06-30","B","0","0.595473","2.080121","0.853869"
"600325","华发股份","2022-09-30","A","0","1.940038","16.924591","0.730959"
"600325","华发股份","2022-09-30","B","0","0.596134","2.129475","0.859340"
"600325","华发股份","2022-12-31","A","0","2.019302","28.442391","0.728205"
"600325","华发股份","2022-12-31","B","0","0.580338","1.650441","0.862587"
"600325","华发股份","2023-03-31","A","0","2.003066","16.174194","0.740502"
"600325","华发股份","2023-03-31","B","0","0.635100","0.390952","0.884295"
"600325","华发股份","2023-06-30","A","0","1.934087","25.253408","0.741220"
"600325","华发股份","2023-06-30","B","0","0.634760","2.011750","0.887342"
"600325","华发股份","2023-09-30","A","0","1.937608","19.565060","0.728948"
"600325","华发股份","2023-09-30","B","0","0.610141","1.295932","0.892009"
"600325","华发股份","2023-12-31","A","0","1.947568","22.470704","0.708435"
"600325","华发股份","2023-12-31","B","0","0.615356","1.213927","0.864498"
"600325","华发股份","2024-03-31","A","0","1.902858","9.522369","0.713657"
"600325","华发股份","2024-03-31","B","0","0.637512","0.650416","0.875222"
"600325","华发股份","2024-06-30","A","0","2.053856","13.868898","0.697654"
"600325","华发股份","2024-06-30","B","0","0.634792","1.179489","0.874359"
"600325","华发股份","2024-09-30","A","0","2.038954","11.062471","0.701529"
"600325","华发股份","2024-09-30","B","0","0.635244","1.283270","0.877563"
"600325","华发股份","2024-12-31","A","0","1.994456","4.834881","0.702618"
"600325","华发股份","2024-12-31","B","0","0.639971","1.491323","0.872822"
"600325","华发股份","2025-03-31","A","0","2.098450","2.476989","0.698709"
"600325","华发股份","2025-03-31","B","0","0.628104","0.106089","0.873055"
"600325","华发股份","2025-06-30","A","0","2.090142","4.031955","0.699080"
"600325","华发股份","2025-06-30","B","0","0.638746","1.814513","0.870875"
"600325","华发股份","2025-09-30","A","0","2.089729","3.012407","0.697185"
"600325","华发股份","2025-09-30","B","0","0.653741","1.369436","0.877955"
"600325","华发股份","2025-12-31","A","0","2.077016","-3.547569","0.692662"
"600325","华发股份","2025-12-31","B","0","0.655182","1.430679","0.879428"
"600325","华发股份","2026-03-31","A","0","2.020497","-0.550068","0.692714"
"600325","华发股份","2026-03-31","B","0","0.674494","-0.046638","0.881935"
"600326","西藏天路","2019-12-31","A","0","1.613383","12.150933","0.517903"
"600326","西藏天路","2019-12-31","B","0","1.404481","3.834059","0.577451"
"600326","西藏天路","2020-03-31","A","0","1.634867","-1.065595","0.518775"
"600326","西藏天路","2020-03-31","B","0","1.431878","-0.463523","0.579075"
"600326","西藏天路","2020-06-30","A","0","1.581719","5.222214","0.531234"
"600326","西藏天路","2020-06-30","B","0","1.586271","3.744946","0.573362"
"600326","西藏天路","2020-09-30","A","0","1.667288","7.486708","0.492947"
"600326","西藏天路","2020-09-30","B","0","1.268228","3.247899","0.588278"
"600326","西藏天路","2020-12-31","A","0","1.854143","8.597323","0.475231"
"600326","西藏天路","2020-12-31","B","0","1.382404","2.726557","0.586282"
"600326","西藏天路","2021-03-31","A","0","1.973177","-0.638245","0.481166"
"600326","西藏天路","2021-03-31","B","0","1.506464","-0.061512","0.606123"
"600326","西藏天路","2021-06-30","A","0","2.047431","3.315335","0.497879"
"600326","西藏天路","2021-06-30","B","0","1.842481","4.557844","0.596004"
"600326","西藏天路","2021-09-30","A","0","2.214243","2.268256","0.509743"
"600326","西藏天路","2021-09-30","B","0","2.211891","2.918878","0.604185"
"600326","西藏天路","2021-12-31","A","0","1.946404","1.727839","0.536431"
"600326","西藏天路","2021-12-31","B","0","2.009487","2.864413","0.617245"
"600326","西藏天路","2022-03-31","A","0","2.008416","-0.771571","0.522162"
"600326","西藏天路","2022-03-31","B","0","2.098693","-0.289692","0.602489"
"600326","西藏天路","2022-06-30","A","0","1.778188","-1.210806","0.544998"
"600326","西藏天路","2022-06-30","B","0","1.912205","-0.509671","0.622448"
"600326","西藏天路","2022-09-30","A","0","1.714460","-1.491183","0.542792"
"600326","西藏天路","2022-09-30","B","0","1.747834","-0.448225","0.625382"
"600326","西藏天路","2022-12-31","A","0","1.486779","-3.241961","0.567777"
"600326","西藏天路","2022-12-31","B","0","1.656768","-1.626722","0.627829"
"600326","西藏天路","2023-03-31","A","0","1.579160","-1.752164","0.561960"
"600326","西藏天路","2023-03-31","B","0","1.732037","-0.552909","0.636029"
"600326","西藏天路","2023-06-30","A","0","1.460571","-2.191969","0.570215"
"600326","西藏天路","2023-06-30","B","0","1.514235","-2.071920","0.645067"
